Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Country,Season
E1,1996-10-19,Nott'm Forest,Derby,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-10-19,Sheffield Weds,Blackburn,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-10-19,Southampton,Sunderland,3.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-10-19,West Ham,Leicester,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-10-20,Newcastle,Man United,5.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-10-26,Arsenal,Leeds,3.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-10-26,Chelsea,Tottenham,3.0,1.0,H,1.0,1.0,D,EN,1996/1997
E1,1996-10-26,Coventry,Sheffield Weds,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-10-26,Leicester,Newcastle,2.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-10-26,Middlesbrough,Wimbledon,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-10-26,Southampton,Man United,6.0,3.0,H,3.0,1.0,H,EN,1996/1997
E1,1996-10-26,Sunderland,Aston Villa,1.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-10-26,West Ham,Blackburn,2.0,1.0,H,0.0,1.0,A,EN,1996/1997
E1,1996-10-27,Liverpool,Derby,2.0,1.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-10-28,Nott'm Forest,Everton,0.0,1.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-02-11,Aston Villa,Nott'm Forest,2.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-02-11,Derby,Leicester,2.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-02-11,Leeds,Sunderland,3.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-02-11,Man United,Chelsea,1.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-02-11,Sheffield Weds,Southampton,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-02-11,Tottenham,West Ham,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-02-11,Wimbledon,Arsenal,2.0,2.0,D,1.0,1.0,D,EN,1996/1997
E1,1996-03-11,Blackburn,Liverpool,3.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-03-11,Newcastle,Middlesbrough,3.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-04-11,Everton,Coventry,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-11-16,Aston Villa,Leicester,1.0,3.0,A,1.0,2.0,A,EN,1996/1997
E1,1996-11-16,Blackburn,Chelsea,1.0,1.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-11-16,Everton,Southampton,7.0,1.0,H,5.0,1.0,H,EN,1996/1997
E1,1996-11-16,Leeds,Liverpool,0.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-11-16,Man United,Arsenal,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-11-16,Newcastle,West Ham,1.0,1.0,D,0.0,1.0,A,EN,1996/1997
E1,1996-11-16,Tottenham,Sunderland,2.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-11-16,Wimbledon,Coventry,2.0,2.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-11-17,Derby,Middlesbrough,2.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-11-18,Sheffield Weds,Nott'm Forest,2.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-11-20,Liverpool,Everton,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-11-23,Chelsea,Newcastle,1.0,1.0,D,1.0,1.0,D,EN,1996/1997
E1,1996-11-23,Coventry,Aston Villa,1.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-11-23,Leicester,Everton,1.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-11-23,Liverpool,Wimbledon,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-11-23,Middlesbrough,Man United,2.0,2.0,D,1.0,1.0,D,EN,1996/1997
E1,1996-11-23,Southampton,Leeds,0.0,2.0,A,0.0,0.0,D,EN,1996/1997
E1,1996-11-23,Sunderland,Sheffield Weds,1.0,1.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-11-23,West Ham,Derby,1.0,1.0,D,1.0,1.0,D,EN,1996/1997
E1,1996-11-24,Arsenal,Tottenham,3.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-11-25,Nott'm Forest,Blackburn,2.0,2.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-11-30,Aston Villa,Middlesbrough,1.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-11-30,Blackburn,Southampton,2.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-11-30,Derby,Coventry,2.0,1.0,H,1.0,1.0,D,EN,1996/1997
E1,1996-11-30,Everton,Sunderland,1.0,3.0,A,0.0,0.0,D,EN,1996/1997
E1,1996-11-30,Man United,Leicester,3.0,1.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-11-30,Newcastle,Arsenal,1.0,2.0,A,1.0,1.0,D,EN,1996/1997
E1,1996-11-30,Sheffield Weds,West Ham,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-11-30,Wimbledon,Nott'm Forest,1.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-01-12,Leeds,Chelsea,2.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-02-12,Tottenham,Liverpool,0.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-03-12,Middlesbrough,Leicester,0.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-04-12,Arsenal,Southampton,3.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-04-12,West Ham,Aston Villa,0.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-07-12,Arsenal,Derby,2.0,2.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-07-12,Chelsea,Everton,2.0,2.0,D,1.0,2.0,A,EN,1996/1997
E1,1996-07-12,Coventry,Tottenham,1.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-07-12,Leicester,Blackburn,1.0,1.0,D,0.0,1.0,A,EN,1996/1997
E1,1996-07-12,Liverpool,Sheffield Weds,0.0,1.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-07-12,Middlesbrough,Leeds,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-07-12,Southampton,Aston Villa,0.0,1.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-07-12,Sunderland,Wimbledon,1.0,3.0,A,0.0,2.0,A,EN,1996/1997
E1,1996-08-12,West Ham,Man United,2.0,2.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-09-12,Nott'm Forest,Newcastle,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-12-14,Leeds,Tottenham,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-12-14,Liverpool,Middlesbrough,5.0,1.0,H,3.0,0.0,H,EN,1996/1997
E1,1996-12-14,Wimbledon,Blackburn,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-12-15,Sunderland,Chelsea,3.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-12-16,Derby,Everton,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1996-12-17,Coventry,Newcastle,2.0,1.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-12-17,Liverpool,Nott'm Forest,4.0,2.0,H,2.0,1.0,H,EN,1996/1997
E1,1996-12-18,Sheffield Weds,Man United,1.0,1.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-12-21,Chelsea,West Ham,3.0,1.0,H,3.0,1.0,H,EN,1996/1997
E1,1996-12-21,Everton,Leeds,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-12-21,Leicester,Coventry,0.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1996-12-21,Man United,Sunderland,5.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-12-21,Nott'm Forest,Arsenal,2.0,1.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-12-21,Southampton,Derby,3.0,1.0,H,2.0,1.0,H,EN,1996/1997
E1,1996-12-21,Tottenham,Sheffield Weds,1.0,1.0,D,1.0,1.0,D,EN,1996/1997
E1,1996-12-22,Aston Villa,Wimbledon,5.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-12-23,Newcastle,Liverpool,1.0,1.0,D,1.0,1.0,D,EN,1996/1997
E1,1996-12-26,Aston Villa,Chelsea,0.0,2.0,A,0.0,0.0,D,EN,1996/1997
E1,1996-12-26,Blackburn,Newcastle,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-12-26,Leeds,Coventry,1.0,3.0,A,1.0,3.0,A,EN,1996/1997
E1,1996-12-26,Liverpool,Leicester,1.0,1.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-12-26,Middlesbrough,Everton,4.0,2.0,H,2.0,2.0,D,EN,1996/1997
E1,1996-12-26,Nott'm Forest,Man United,0.0,4.0,A,0.0,2.0,A,EN,1996/1997
E1,1996-12-26,Sheffield Weds,Arsenal,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-12-26,Sunderland,Derby,2.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1996-12-26,Tottenham,Southampton,3.0,1.0,H,2.0,1.0,H,EN,1996/1997
E1,1996-12-28,Arsenal,Aston Villa,2.0,2.0,D,1.0,0.0,H,EN,1996/1997
E1,1996-12-28,Chelsea,Sheffield Weds,2.0,2.0,D,2.0,1.0,H,EN,1996/1997
E1,1996-12-28,Coventry,Middlesbrough,3.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-12-28,Derby,Blackburn,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1996-12-28,Everton,Wimbledon,1.0,3.0,A,1.0,0.0,H,EN,1996/1997
E1,1996-12-28,Leicester,Nott'm Forest,2.0,2.0,D,1.0,1.0,D,EN,1996/1997
E1,1996-12-28,Man United,Leeds,1.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-12-28,Newcastle,Tottenham,7.0,1.0,H,2.0,0.0,H,EN,1996/1997
E1,1996-12-28,West Ham,Sunderland,2.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1996-12-29,Southampton,Liverpool,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-01-01,Arsenal,Middlesbrough,2.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1997-01-01,Chelsea,Liverpool,1.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-01-01,Coventry,Sunderland,2.0,2.0,D,2.0,2.0,D,EN,1996/1997
E1,1997-01-01,Everton,Blackburn,0.0,2.0,A,0.0,2.0,A,EN,1996/1997
E1,1997-01-01,Man United,Aston Villa,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-01-01,Newcastle,Leeds,3.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-01-01,West Ham,Nott'm Forest,0.0,1.0,A,0.0,1.0,A,EN,1996/1997
E1,1997-11-01,Aston Villa,Newcastle,2.0,2.0,D,1.0,2.0,A,EN,1996/1997
E1,1997-11-01,Blackburn,Coventry,4.0,0.0,H,3.0,0.0,H,EN,1996/1997
E1,1997-11-01,Leeds,Leicester,3.0,0.0,H,2.0,0.0,H,EN,1996/1997
E1,1997-11-01,Liverpool,West Ham,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-11-01,Middlesbrough,Southampton,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-11-01,Nott'm Forest,Chelsea,2.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-11-01,Sheffield Weds,Everton,2.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-11-01,Sunderland,Arsenal,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-11-01,Wimbledon,Derby,1.0,1.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-12-01,Tottenham,Man United,1.0,2.0,A,1.0,1.0,D,EN,1996/1997
E1,1997-01-18,Chelsea,Derby,3.0,1.0,H,2.0,1.0,H,EN,1996/1997
E1,1997-01-18,Coventry,Man United,0.0,2.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-01-18,Leicester,Wimbledon,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-01-18,Liverpool,Aston Villa,3.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-01-18,Middlesbrough,Sheffield Weds,4.0,2.0,H,2.0,1.0,H,EN,1996/1997
E1,1997-01-18,Southampton,Newcastle,2.0,2.0,D,0.0,1.0,A,EN,1996/1997
E1,1997-01-18,Sunderland,Blackburn,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-01-19,Arsenal,Everton,3.0,1.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-01-19,Nott'm Forest,Tottenham,2.0,1.0,H,0.0,1.0,A,EN,1996/1997
E1,1997-01-20,West Ham,Leeds,0.0,2.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-01-29,Aston Villa,Sheffield Weds,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-01-29,Leeds,Derby,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-01-29,Leicester,Sunderland,1.0,1.0,D,1.0,1.0,D,EN,1996/1997
E1,1997-01-29,Man United,Wimbledon,2.0,1.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-01-29,Newcastle,Everton,4.0,1.0,H,0.0,1.0,A,EN,1996/1997
E1,1997-01-29,Nott'm Forest,Coventry,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-01-29,Tottenham,Blackburn,2.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-01-29,West Ham,Arsenal,1.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1997-01-02,Aston Villa,Sunderland,1.0,0.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-01-02,Blackburn,West Ham,2.0,1.0,H,2.0,0.0,H,EN,1996/1997
E1,1997-01-02,Derby,Liverpool,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-01-02,Everton,Nott'm Forest,2.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-01-02,Leeds,Arsenal,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-01-02,Man United,Southampton,2.0,1.0,H,1.0,1.0,D,EN,1996/1997
E1,1997-01-02,Sheffield Weds,Coventry,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-01-02,Tottenham,Chelsea,1.0,2.0,A,0.0,1.0,A,EN,1996/1997
E1,1997-01-02,Wimbledon,Middlesbrough,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1997-02-02,Newcastle,Leicester,4.0,3.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-02-15,Derby,West Ham,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-02-15,Tottenham,Arsenal,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-02-19,Arsenal,Man United,1.0,2.0,A,0.0,2.0,A,EN,1996/1997
E1,1997-02-19,Aston Villa,Coventry,2.0,1.0,H,1.0,0.0,H,EN,1996/1997
E1,1997-02-19,Derby,Sheffield Weds,2.0,2.0,D,1.0,1.0,D,EN,1996/1997
E1,1997-02-19,Liverpool,Leeds,4.0,0.0,H,3.0,0.0,H,EN,1996/1997
E1,1997-02-22,Chelsea,Man United,1.0,1.0,D,1.0,0.0,H,EN,1996/1997
E1,1997-02-22,Coventry,Everton,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-02-22,Leicester,Derby,4.0,2.0,H,3.0,1.0,H,EN,1996/1997
E1,1997-02-22,Liverpool,Blackburn,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-02-22,Middlesbrough,Newcastle,0.0,1.0,A,0.0,1.0,A,EN,1996/1997
E1,1997-02-22,Nott'm Forest,Aston Villa,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-02-22,Southampton,Sheffield Weds,2.0,3.0,A,2.0,0.0,H,EN,1996/1997
E1,1997-02-22,Sunderland,Leeds,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-02-23,Arsenal,Wimbledon,0.0,1.0,A,0.0,1.0,A,EN,1996/1997
E1,1997-02-24,West Ham,Tottenham,4.0,3.0,H,3.0,2.0,H,EN,1996/1997
E1,1997-02-26,Southampton,Wimbledon,0.0,0.0,D,0.0,0.0,D,EN,1996/1997
E1,1997-01-03,Blackburn,Sunderland,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-01-03,Derby,Chelsea,3.0,2.0,H,0.0,1.0,A,EN,1996/1997
E1,1997-01-03,Everton,Arsenal,0.0,2.0,A,0.0,2.0,A,EN,1996/1997
E1,1997-01-03,Leeds,West Ham,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
E1,1997-01-03,Man United,Coventry,3.0,1.0,H,2.0,0.0,H,EN,1996/1997
E1,1997-01-03,Newcastle,Southampton,0.0,1.0,A,0.0,0.0,D,EN,1996/1997
E1,1997-01-03,Sheffield Weds,Middlesbrough,3.0,1.0,H,2.0,0.0,H,EN,1996/1997
E1,1997-01-03,Tottenham,Nott'm Forest,0.0,1.0,A,0.0,1.0,A,EN,1996/1997
E1,1997-01-03,Wimbledon,Leicester,1.0,3.0,A,0.0,3.0,A,EN,1996/1997
E1,1997-02-03,Aston Villa,Liverpool,1.0,0.0,H,0.0,0.0,D,EN,1996/1997
