Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH,Country,Season
SP2,2004-08-28,Eibar,Cadiz,2,1,H,2.0,0.0,H,,,,2.2,2.5,3.75,2.3,2.5,3.45,2.2,2.6,3.0,2.2,2.62,3.5,2.3,2.62,3.25,,,,2.2,1.51,2.3,1.45,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-28,Lleida,Ferrol,1,2,A,0.0,1.0,A,,,,2.4,2.45,3.35,2.25,2.5,3.55,2.2,2.6,3.0,2.2,2.75,3.25,2.2,2.62,3.5,,,,2.2,1.51,2.25,1.47,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-28,Pontevedra,Poli Ejido,0,1,A,0.0,0.0,D,,,,2.25,2.45,3.7,2.25,2.5,3.55,2.2,2.6,3.0,2.25,2.62,3.4,2.3,2.62,3.25,,,,2.2,1.51,2.25,1.47,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-28,Tenerife,Elche,1,0,H,0.0,0.0,D,,,,1.9,2.6,4.7,1.9,2.65,4.5,1.9,2.7,3.7,1.8,2.88,4.5,2.0,2.75,3.8,,,,2.0,1.61,1.9,1.67,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-29,Alaves,Valladolid,2,4,A,0.0,2.0,A,,,,2.3,2.45,3.6,2.3,2.5,3.45,2.3,2.5,3.0,2.25,2.75,3.2,2.2,2.62,3.5,,,,2.1,1.56,2.3,1.45,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-29,Almeria,Celta,0,1,A,0.0,0.0,D,,,,3.6,2.45,2.3,3.3,2.5,2.35,2.9,2.5,2.4,3.25,2.75,2.2,3.25,2.62,2.3,,,,2.1,1.56,1.42,2.35,0.5,,,,,,,ES,2004/2005
SP2,2004-08-29,Ciudad de Murcia,Cordoba,1,0,H,1.0,0.0,H,,,,2.25,2.45,3.7,2.3,2.5,3.45,2.3,2.6,2.9,2.25,2.6,3.4,2.25,2.6,3.4,,,,2.0,1.61,2.3,1.45,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-29,Gimnastic,Murcia,2,0,H,0.0,0.0,D,,,,3.35,2.45,2.4,3.05,2.5,2.5,2.9,2.5,2.4,3.2,2.75,2.25,2.88,2.75,2.4,,,,2.1,1.56,1.37,2.5,0.5,,,,,,,ES,2004/2005
SP2,2004-08-29,Sp Gijon,Recreativo,0,1,A,0.0,0.0,D,,,,1.9,2.6,4.7,2.0,2.65,4.0,2.1,2.7,3.3,1.83,2.8,4.5,2.1,2.7,3.6,,,,2.2,1.51,2.0,1.59,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-29,Terrassa,Salamanca,3,0,H,1.0,0.0,H,,,,2.35,2.45,3.45,2.3,2.5,3.45,2.4,2.5,2.9,2.25,2.62,3.4,2.3,2.62,3.25,,,,2.2,1.51,2.3,1.45,-0.5,,,,,,,ES,2004/2005
SP2,2004-08-29,Xerez,Malaga B,1,0,H,0.0,0.0,D,,,,2.0,2.6,4.2,1.9,2.65,4.5,1.85,2.7,3.9,1.91,2.62,4.5,1.91,2.62,4.5,,,,2.0,1.61,1.9,1.67,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-04,Celta,Gimnastic,1,0,H,0.0,0.0,D,1.57,3.25,5.5,1.55,3.3,5.75,1.55,3.2,6.0,1.6,3.0,5.0,1.5,3.2,7.0,1.53,3.25,6.0,,,,2.1,1.56,1.77,1.95,-0.75,,,,,,,ES,2004/2005
SP2,2004-09-04,Elche,Ciudad de Murcia,3,1,H,1.0,1.0,D,2.1,2.62,3.75,2.1,2.5,4.05,2.1,2.75,3.5,2.0,2.7,3.5,,,,2.2,2.75,3.25,,,,2.0,1.61,1.9,1.8,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-04,Valladolid,Tenerife,2,1,H,1.0,0.0,H,1.72,2.87,5.0,1.8,2.7,5.1,1.85,2.7,4.65,1.9,2.7,3.9,1.615,3.0,6.0,1.8,2.88,4.5,,,,1.95,1.66,1.85,1.71,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-05,Cadiz,Lleida,0,2,A,0.0,2.0,A,1.8,2.87,4.5,1.9,2.65,4.55,1.8,2.75,4.85,1.8,2.8,4.2,1.667,2.875,5.5,1.83,2.88,4.33,,,,1.95,1.66,1.8,1.75,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-05,Cordoba,Pontevedra,0,0,D,0.0,0.0,D,1.9,2.8,4.0,2.0,2.6,4.2,1.95,2.7,4.1,1.9,2.7,3.9,1.667,2.875,5.5,1.91,2.75,4.2,,,,2.0,1.61,1.95,1.63,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-05,Ferrol,Almeria,0,1,A,0.0,0.0,D,2.1,2.62,3.75,2.05,2.55,4.1,2.2,2.6,3.5,2.2,2.6,3.2,2.2,2.75,3.25,2.2,2.75,3.25,,,,2.1,1.56,1.92,1.79,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-05,Malaga B,Eibar,0,0,D,0.0,0.0,D,2.4,2.6,3.1,,,,2.4,2.6,3.1,2.4,2.5,3.0,2.5,2.875,2.625,2.38,2.7,3.0,,,,2.0,1.61,2.05,1.7,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-05,Murcia,Sp Gijon,1,3,A,0.0,1.0,A,2.25,2.62,3.4,2.1,2.5,4.05,2.2,2.6,3.5,2.1,2.7,3.2,1.909,2.875,4.0,2.1,2.75,3.5,,,,2.1,1.56,1.8,1.9,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-05,Poli Ejido,Terrassa,0,0,D,0.0,0.0,D,2.3,2.75,3.1,2.25,2.45,3.7,2.3,2.5,3.45,2.2,2.7,3.0,2.25,2.625,3.4,2.25,2.7,3.2,,,,2.1,1.56,1.95,1.77,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-05,Recreativo,Alaves,0,0,D,0.0,0.0,D,2.2,2.62,3.5,2.1,2.5,4.05,2.2,2.6,3.5,2.2,2.7,3.0,2.2,2.625,3.5,2.38,2.6,3.1,,,,2.1,1.56,1.92,1.79,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-05,Salamanca,Xerez,1,1,D,0.0,0.0,D,2.25,2.6,3.4,2.25,2.45,3.7,2.2,2.6,3.5,2.3,2.6,3.0,2.25,2.875,3.0,2.25,2.7,3.2,,,,2.1,1.56,2.05,1.7,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-11,Alaves,Tenerife,1,0,H,1.0,0.0,H,,,,1.9,2.65,4.55,1.95,2.75,4.05,2.0,2.6,3.7,1.833,2.625,5.0,1.9,2.8,4.2,1.95,2.7,4.1,2.0,1.61,1.95,1.64,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-11,Almeria,Cadiz,0,1,A,0.0,1.0,A,,,,2.1,2.5,4.05,2.25,2.65,3.3,2.2,2.6,3.2,2.1,2.625,3.75,2.25,2.7,3.25,2.3,2.7,3.1,2.1,1.56,2.25,1.47,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-11,Terrassa,Cordoba,2,0,H,1.0,0.0,H,,,,2.25,2.45,3.7,2.3,2.65,3.2,2.2,2.5,3.3,2.0,2.625,4.0,2.2,2.75,3.25,2.35,2.6,3.15,2.1,1.56,2.3,1.45,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Ciudad de Murcia,Valladolid,2,2,D,0.0,1.0,A,,,,3.45,2.45,2.35,3.05,2.7,2.35,3.1,2.5,2.3,3.4,2.625,2.25,3.1,2.7,2.3,3.0,2.65,2.4,1.95,1.66,1.43,2.35,0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Eibar,Salamanca,2,1,H,2.0,1.0,H,,,,2.1,2.5,4.05,2.15,2.6,3.65,2.1,2.5,3.6,2.1,2.75,3.5,2.2,2.75,3.25,2.25,2.75,3.15,2.0,1.61,2.15,1.52,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Gimnastic,Ferrol,1,1,D,0.0,0.0,D,,,,2.25,2.45,3.7,2.15,2.8,3.3,2.1,2.6,3.4,2.25,2.625,3.4,2.2,2.7,3.3,2.2,2.7,3.3,,,2.15,1.51,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Lleida,Malaga B,2,1,H,1.0,1.0,D,,,,2.2,2.5,3.75,2.2,2.7,3.35,2.1,2.6,3.4,2.1,2.75,3.5,2.25,2.7,3.25,2.25,2.75,3.15,2.1,1.56,2.2,1.5,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Pontevedra,Elche,2,2,D,1.0,0.0,H,,,,2.25,2.45,3.7,2.35,2.75,3.0,2.4,2.5,3.0,2.25,2.625,3.4,2.3,2.7,3.1,2.4,2.7,2.95,2.2,1.51,2.35,1.43,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Recreativo,Murcia,1,0,H,0.0,0.0,D,,,,2.2,2.5,3.75,2.15,2.65,3.55,2.1,2.6,3.4,1.909,2.875,4.0,2.1,2.75,3.5,2.2,2.6,3.5,2.1,1.56,2.15,1.52,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Sp Gijon,Celta,1,0,H,0.0,0.0,D,,,,2.6,2.45,3.05,2.5,2.55,3.0,2.55,2.6,2.65,2.75,2.625,2.625,2.62,2.7,2.7,2.55,2.5,3.0,2.1,1.56,2.5,1.38,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-12,Xerez,Poli Ejido,1,0,H,1.0,0.0,H,,,,2.0,2.55,4.35,2.0,2.7,3.9,1.9,2.7,3.9,2.1,2.625,3.75,2.05,2.7,3.75,2.0,2.7,3.9,2.1,1.56,2.0,1.6,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-18,Elche,Terrassa,1,0,H,1.0,0.0,H,2.2,2.75,3.25,2.25,2.45,3.7,2.35,2.5,3.35,2.1,2.6,3.4,2.38,2.5,3.25,2.3,2.7,3.1,2.4,2.7,2.95,2.0,1.61,1.95,1.77,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-18,Ferrol,Sp Gijon,0,0,D,0.0,0.0,D,2.62,2.75,2.62,2.95,2.45,2.65,2.7,2.6,2.7,2.7,2.6,2.5,2.62,2.75,2.62,2.62,2.75,2.62,2.7,2.7,2.6,2.1,1.56,2.7,1.32,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-18,Malaga B,Almeria,1,2,A,0.0,0.0,D,2.25,2.75,3.2,2.2,2.5,3.75,2.35,2.6,3.2,2.3,2.6,2.9,2.38,2.8,2.88,2.3,2.7,3.1,2.4,2.7,2.95,2.2,1.51,1.95,1.77,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-18,Poli Ejido,Eibar,4,1,H,0.0,1.0,A,2.25,2.75,3.2,2.4,2.45,3.35,2.4,2.5,3.25,2.4,2.5,3.0,2.5,2.75,2.75,2.4,2.62,3.1,2.3,2.75,3.05,2.2,1.51,1.77,1.95,0.0,,,,,,,ES,2004/2005
SP2,2004-09-18,Salamanca,Lleida,0,1,A,0.0,1.0,A,2.0,2.8,3.75,2.2,2.5,3.75,2.2,2.5,3.7,2.0,2.7,3.5,2.0,2.8,3.75,2.1,2.7,3.6,2.05,2.8,3.55,2.0,1.61,1.77,1.95,-0.25,,,,,,,ES,2004/2005
SP2,2004-09-19,Cadiz,Gimnastic,2,1,H,0.0,0.0,D,1.8,2.87,4.5,1.9,2.6,4.7,1.9,2.6,4.7,1.85,2.7,4.1,2.1,2.75,3.5,2.0,2.7,4.0,2.0,2.75,3.8,2.1,1.56,1.9,1.67,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-19,Celta,Recreativo,1,1,D,1.0,1.0,D,1.83,2.8,4.5,1.8,2.7,5.1,1.8,2.7,5.0,1.8,2.7,4.4,1.8,3.0,4.33,1.8,2.88,4.5,1.85,3.0,3.95,2.2,1.51,1.8,1.75,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-19,Cordoba,Xerez,1,2,A,0.0,1.0,A,2.5,2.75,2.75,2.5,2.45,3.2,2.5,2.7,2.85,2.4,2.6,2.8,2.5,2.75,2.75,2.5,2.62,2.9,2.45,2.7,2.85,2.2,1.51,1.8,1.9,0.0,,,,,,,ES,2004/2005
SP2,2004-09-19,Murcia,Alaves,1,5,A,1.0,3.0,A,2.37,2.75,2.9,2.5,2.45,3.2,2.65,2.5,2.9,2.3,2.6,3.0,2.62,2.75,2.62,2.5,2.62,2.9,2.5,2.7,2.8,2.1,1.56,1.77,1.95,0.0,,,,,,,ES,2004/2005
SP2,2004-09-19,Tenerife,Ciudad de Murcia,1,0,H,1.0,0.0,H,1.83,2.8,4.5,1.9,2.6,4.7,1.9,2.6,4.7,1.8,2.7,4.4,1.91,2.62,4.5,1.85,2.75,4.5,1.9,2.75,4.2,2.0,1.61,1.9,1.67,-0.5,,,,,,,ES,2004/2005
SP2,2004-09-19,Valladolid,Pontevedra,0,1,A,0.0,0.0,D,1.57,3.1,6.0,1.6,3.1,5.75,1.5,3.2,7.0,1.5,3.2,5.8,1.44,3.4,7.5,1.53,3.25,6.0,1.55,3.2,5.9,1.8,1.8,1.7,2.05,-0.75,,,,,,,ES,2004/2005
SP2,2004-09-25,Alaves,Ciudad de Murcia,1,1,D,1.0,1.0,D,,,,1.6,3.1,5.7,1.65,3.1,5.1,1.6,3.0,5.2,1.62,3.25,5.0,1.7,3.0,5.0,1.6,2.9,6.5,1.9,1.7,1.95,1.77,-0.75,1.98,1.86,-0.75,,,,ES,2004/2005
SP2,2004-09-25,Gimnastic,Malaga B,0,2,A,0.0,2.0,A,,,,2.2,2.5,3.7,2.1,2.7,3.6,2.0,2.6,3.7,1.91,3.0,3.75,2.1,2.7,3.6,2.2,2.6,3.45,2.1,1.56,1.8,1.9,-0.25,1.9,1.94,-0.25,,,,ES,2004/2005
SP2,2004-09-25,Pontevedra,Tenerife,1,1,D,0.0,0.0,D,,,,2.4,2.45,3.35,2.4,2.6,3.1,2.4,2.5,3.0,2.5,2.75,2.75,2.4,2.62,3.1,2.55,2.6,2.85,2.1,1.56,1.7,2.05,0.0,1.82,2.02,0.0,,,,ES,2004/2005
SP2,2004-09-25,Xerez,Elche,1,1,D,0.0,1.0,A,,,,2.05,2.55,4.1,2.0,2.7,4.0,2.0,2.6,3.7,1.8,2.88,4.5,2.0,2.7,4.0,2.0,2.6,4.1,2.1,1.56,2.0,1.61,-0.5,1.94,1.9,-0.5,,,,ES,2004/2005
SP2,2004-09-26,Almeria,Salamanca,0,1,A,0.0,0.0,D,,,,2.1,2.5,4.05,2.1,2.7,3.6,2.1,2.6,3.4,1.91,3.0,3.75,2.1,2.62,3.75,2.1,2.7,3.55,2.1,1.56,1.85,1.85,-0.25,1.92,1.92,-0.25,,,,ES,2004/2005
SP2,2004-09-26,Eibar,Cordoba,1,0,H,0.0,0.0,D,,,,1.8,2.7,5.1,1.85,2.8,4.4,1.85,2.7,4.1,1.67,2.88,5.5,1.91,2.75,4.2,1.95,2.7,4.1,2.0,1.61,1.85,1.71,-0.5,1.94,1.9,-0.5,,,,ES,2004/2005
SP2,2004-09-26,Lleida,Poli Ejido,0,1,A,0.0,1.0,A,,,,2.2,2.5,3.7,2.15,2.7,3.45,2.2,2.6,3.2,2.0,2.8,3.75,2.2,2.7,3.3,2.2,2.6,3.45,2.1,1.56,1.85,1.85,-0.25,1.92,1.92,-0.25,,,,ES,2004/2005
SP2,2004-09-26,Murcia,Celta,1,1,D,0.0,0.0,D,,,,3.35,2.45,2.4,3.05,2.7,2.35,2.7,2.6,2.5,3.2,3.0,2.1,3.1,2.7,2.3,,,,2.1,1.56,1.97,1.75,0.0,2.02,1.82,0.0,,,,ES,2004/2005
SP2,2004-09-26,Recreativo,Ferrol,0,1,A,0.0,0.0,D,,,,1.7,2.8,5.65,1.7,2.9,5.25,1.65,2.9,5.0,1.62,3.0,6.0,1.75,2.8,5.0,1.8,2.7,5.0,2.0,1.61,1.97,1.75,-0.75,2.06,1.78,-0.75,,,,ES,2004/2005
SP2,2004-09-26,Sp Gijon,Cadiz,0,0,D,0.0,0.0,D,,,,1.85,2.7,4.7,1.85,2.8,4.4,1.85,2.7,4.1,1.8,2.88,4.5,1.91,2.75,4.2,2.05,2.7,3.7,2.0,1.61,1.85,1.71,-0.5,1.9,1.94,-0.5,,,,ES,2004/2005
SP2,2004-09-26,Terrassa,Valladolid,2,1,H,1.0,1.0,D,,,,2.7,2.4,2.95,2.6,2.6,2.85,2.6,2.6,2.6,2.62,2.88,2.5,2.5,2.7,2.8,2.55,2.6,2.85,2.0,1.61,1.8,1.9,0.0,1.84,2.0,0.0,,,,ES,2004/2005
SP2,2004-10-02,Celta,Alaves,2,2,D,2.0,2.0,D,,,,1.9,2.6,4.7,2.05,2.75,3.65,2.0,2.6,3.7,2.0,2.8,3.75,2.1,2.75,3.5,2.1,2.7,3.55,,,1.79,1.92,-0.25,1.84,2.0,-0.25,,,,ES,2004/2005
SP2,2004-10-02,Cordoba,Lleida,0,1,A,0.0,1.0,A,,,,2.4,2.45,3.35,2.55,2.65,2.8,2.3,2.6,3.0,2.75,2.75,2.5,2.6,2.6,2.8,2.5,2.6,2.9,,,1.85,1.85,0.0,1.76,2.08,0.0,,,,ES,2004/2005
SP2,2004-10-03,Cadiz,Recreativo,0,0,D,0.0,0.0,D,,,,2.4,2.45,3.35,2.35,2.55,3.25,2.4,2.5,3.0,2.38,2.75,3.0,2.3,2.7,3.1,2.3,2.6,3.25,,,1.77,1.95,0.0,2.08,1.76,-0.25,,,,ES,2004/2005
SP2,2004-10-03,Ciudad de Murcia,Pontevedra,2,3,A,1.0,1.0,D,,,,2.1,2.5,4.05,2.2,2.6,3.5,2.1,2.6,3.4,2.38,2.6,3.2,2.2,2.75,3.25,2.15,2.55,3.7,,,1.92,1.79,-0.25,1.94,1.9,-0.25,,,,ES,2004/2005
SP2,2004-10-03,Elche,Eibar,1,0,H,1.0,0.0,H,,,,2.05,2.55,4.1,2.1,2.75,3.5,2.1,2.6,3.4,2.0,2.88,3.6,2.2,2.7,3.3,2.2,2.6,3.45,,,1.82,1.89,-0.25,1.96,1.88,-0.25,,,,ES,2004/2005
SP2,2004-10-03,Ferrol,Murcia,3,1,H,0.0,1.0,A,,,,1.85,2.6,5.05,1.95,2.8,3.9,2.2,2.7,3.1,1.91,2.88,4.0,1.95,2.75,4.0,2.1,2.65,3.7,,,1.95,1.63,-0.5,1.88,1.96,-0.25,,,,ES,2004/2005
SP2,2004-10-03,Poli Ejido,Almeria,2,0,H,1.0,0.0,H,,,,2.1,2.5,4.05,2.05,2.85,3.5,2.1,2.6,3.4,1.83,3.0,4.0,2.1,2.7,3.6,2.2,2.65,3.4,,,1.79,1.92,-0.25,1.88,1.96,-0.25,,,,ES,2004/2005
SP2,2004-10-03,Salamanca,Gimnastic,0,1,A,0.0,1.0,A,,,,2.0,2.55,4.35,2.0,2.75,3.8,2.0,2.7,3.6,1.91,2.75,4.33,2.0,2.7,4.0,2.15,2.6,3.6,,,2.0,1.6,-0.5,1.86,1.98,-0.25,,,,ES,2004/2005
SP2,2004-10-03,Tenerife,Terrassa,2,1,H,2.0,0.0,H,,,,2.25,2.5,3.6,2.0,2.7,3.9,2.1,2.6,3.4,1.91,2.62,4.5,2.1,2.7,3.6,2.05,2.6,3.9,,,2.0,1.6,-0.5,1.94,1.9,-0.25,,,,ES,2004/2005
SP2,2004-10-03,Valladolid,Xerez,1,1,D,1.0,0.0,H,,,,1.9,2.6,4.7,2.1,2.65,3.7,2.0,2.6,3.7,2.2,2.62,3.5,2.2,2.7,3.3,2.15,2.6,3.6,2.0,1.67,1.82,1.89,-0.25,1.9,1.94,-0.25,,,,ES,2004/2005
SP2,2004-10-04,Malaga B,Sp Gijon,1,0,H,0.0,0.0,D,,,,3.2,2.45,2.5,2.6,2.65,2.75,2.7,2.6,2.5,2.62,2.62,2.75,2.7,2.62,2.7,2.65,2.65,2.7,,,1.85,1.85,0.0,1.94,1.9,0.0,,,,ES,2004/2005
SP2,2004-10-09,Celta,Ferrol,1,1,D,1.0,1.0,D,1.9,2.7,4.33,1.9,2.6,4.7,1.9,2.6,4.7,1.85,2.7,4.1,1.91,2.88,4.0,1.91,2.7,4.33,,,,2.1,1.56,1.9,1.67,-0.5,1.9,1.94,-0.5,,,,ES,2004/2005
SP2,2004-10-09,Eibar,Valladolid,2,0,H,2.0,0.0,H,2.37,2.62,3.1,2.5,2.45,3.2,2.45,2.5,3.15,2.4,2.5,3.0,2.38,2.75,3.0,2.38,2.62,3.1,,,,2.1,1.56,2.45,1.39,-0.5,1.78,2.06,0.0,,,,ES,2004/2005
SP2,2004-10-09,Lleida,Elche,1,2,A,0.0,0.0,D,2.2,2.62,3.5,2.25,2.5,3.6,2.25,2.5,3.6,2.3,2.6,3.0,2.25,2.75,3.2,2.2,2.62,3.4,,,,2.2,1.51,2.5,1.38,-0.5,1.94,1.9,-0.25,,,,ES,2004/2005
SP2,2004-10-09,Recreativo,Malaga B,0,1,A,0.0,1.0,A,1.9,2.7,4.33,1.85,2.65,4.9,1.85,2.65,4.85,1.85,2.7,4.1,1.8,2.88,4.5,1.85,2.75,4.5,,,,2.45,1.41,1.8,1.76,-0.5,1.86,1.98,-0.5,,,,ES,2004/2005
SP2,2004-10-10,Alaves,Pontevedra,3,2,H,1.0,0.0,H,1.83,2.8,4.5,1.8,2.7,5.1,1.85,2.65,4.85,1.85,2.7,4.1,1.73,2.88,5.0,1.85,2.75,4.5,1.85,2.75,4.5,2.3,1.46,1.85,1.71,-0.5,1.82,2.02,-0.5,,,,ES,2004/2005
SP2,2004-10-10,Almeria,Cordoba,2,0,H,1.0,0.0,H,2.0,2.7,4.0,2.1,2.5,4.05,2.1,2.55,3.9,2.1,2.6,3.4,2.0,2.88,3.6,2.0,2.7,4.0,2.0,2.7,4.0,2.3,1.46,2.1,1.54,-0.5,2.0,1.84,-0.5,,,,ES,2004/2005
SP2,2004-10-10,Gimnastic,Poli Ejido,1,4,A,0.0,2.0,A,2.62,2.6,2.75,2.5,2.45,3.2,2.5,2.5,3.1,2.5,2.7,2.7,2.75,2.75,2.5,2.6,2.6,2.8,2.5,2.6,2.9,2.3,1.46,2.25,1.48,-0.5,1.78,2.06,0.0,,,,ES,2004/2005
SP2,2004-10-10,Murcia,Cadiz,0,2,A,0.0,0.0,D,2.5,2.62,2.87,2.5,2.45,3.2,2.5,2.5,3.1,2.5,2.7,2.7,2.38,2.75,3.0,2.5,2.7,2.8,2.4,2.65,3.0,2.1,1.56,1.85,1.71,-0.5,1.88,1.96,0.0,,,,ES,2004/2005
SP2,2004-10-10,Sp Gijon,Salamanca,1,2,A,1.0,1.0,D,1.83,2.8,4.5,1.7,2.8,5.6,1.8,2.75,4.9,1.85,2.7,4.1,1.91,2.75,4.33,1.83,2.75,4.6,1.9,2.75,4.2,2.2,1.51,2.5,1.38,-0.5,1.78,2.06,-0.5,,,,ES,2004/2005
SP2,2004-10-10,Terrassa,Ciudad de Murcia,0,1,A,0.0,0.0,D,1.8,2.87,4.5,1.75,2.75,5.3,1.85,2.65,4.85,1.8,2.7,4.4,1.73,2.88,5.0,1.8,2.88,4.5,1.85,2.8,4.35,2.1,1.56,1.85,1.71,-0.5,1.76,2.08,-0.5,,,,ES,2004/2005
SP2,2004-10-10,Xerez,Tenerife,1,1,D,0.0,0.0,D,2.0,2.7,4.0,1.95,2.55,4.6,1.95,2.6,4.4,2.0,2.6,3.7,2.1,2.6,3.75,2.0,2.7,4.0,1.95,2.7,4.1,2.2,1.51,1.95,1.63,-0.5,1.82,2.02,-0.25,,,,ES,2004/2005
SP2,2004-10-16,Malaga B,Murcia,0,2,A,0.0,2.0,A,2.0,2.75,3.8,2.05,2.55,4.1,2.0,2.7,3.95,2.1,2.7,3.3,1.8,3.0,4.33,1.85,2.75,4.5,2.05,2.75,3.65,2.1,1.56,2.0,1.6,-0.5,1.76,2.08,-0.25,,,,ES,2004/2005
SP2,2004-10-16,Poli Ejido,Sp Gijon,1,1,D,0.0,1.0,A,2.0,2.75,3.8,2.0,2.6,4.2,2.0,2.7,3.95,2.0,2.6,3.7,1.8,3.0,4.33,1.91,2.7,4.33,2.0,2.7,3.9,2.1,1.56,2.0,1.6,-0.5,1.88,1.96,-0.25,,,,ES,2004/2005
SP2,2004-10-16,Pontevedra,Terrassa,3,3,D,1.0,2.0,A,2.25,2.75,3.25,2.3,2.5,3.45,2.3,2.6,3.25,2.3,2.6,3.0,2.2,3.0,3.0,2.3,2.7,3.1,2.3,2.6,3.25,2.1,1.56,2.3,1.44,-0.5,2.08,1.76,-0.25,,,,ES,2004/2005
SP2,2004-10-16,Tenerife,Eibar,1,1,D,0.0,1.0,A,2.0,2.6,4.0,2.1,2.55,3.95,2.1,2.7,3.6,2.0,2.6,3.7,2.1,2.75,3.5,2.05,2.7,3.8,2.2,2.7,3.3,2.2,1.51,2.1,1.54,-0.5,1.78,2.06,-0.25,,,,ES,2004/2005
SP2,2004-10-17,Cadiz,Celta,2,0,H,1.0,0.0,H,2.5,2.62,2.87,2.65,2.45,2.95,2.5,2.6,2.95,2.6,2.6,2.7,2.38,2.8,2.88,2.5,2.62,2.88,2.5,2.7,2.8,2.2,1.51,2.5,1.38,-0.5,1.88,1.96,0.0,,,,ES,2004/2005
SP2,2004-10-17,Ciudad de Murcia,Xerez,0,2,A,0.0,1.0,A,2.75,2.62,2.62,3.2,2.45,2.5,2.95,2.6,2.5,2.9,2.6,2.4,2.88,2.8,2.38,2.8,2.62,2.6,2.6,2.65,2.75,1.95,1.66,1.38,2.5,0.5,1.94,1.9,0.25,,,,ES,2004/2005
SP2,2004-10-17,Cordoba,Gimnastic,2,0,H,0.0,0.0,D,2.25,2.75,3.25,2.2,2.55,3.6,2.3,2.6,3.25,2.3,2.6,3.0,2.38,2.75,3.0,2.38,2.7,3.0,2.3,2.7,3.1,2.2,1.51,2.3,1.44,-0.5,2.0,1.84,-0.25,,,,ES,2004/2005
SP2,2004-10-17,Elche,Almeria,0,0,D,0.0,0.0,D,1.83,2.87,4.33,1.85,2.75,4.55,1.85,2.75,4.55,1.85,2.7,4.1,1.8,2.88,4.5,1.85,2.8,4.33,1.95,2.75,4.0,2.1,1.56,1.85,1.71,-0.5,1.94,1.9,-0.5,,,,ES,2004/2005
SP2,2004-10-17,Ferrol,Alaves,2,1,H,0.0,0.0,D,2.37,2.7,3.0,2.5,2.45,3.2,2.4,2.6,3.1,2.5,2.6,2.8,2.38,2.75,3.0,2.38,2.62,3.1,2.25,2.6,3.35,2.1,1.56,2.4,1.41,-0.5,1.8,2.04,0.0,,,,ES,2004/2005
SP2,2004-10-17,Salamanca,Recreativo,1,0,H,1.0,0.0,H,2.5,2.75,2.75,2.55,2.45,3.1,2.4,2.6,3.1,2.4,2.6,2.9,2.63,2.75,2.63,2.4,2.7,3.0,2.4,2.65,3.0,2.2,1.51,2.4,1.41,-0.5,1.86,1.98,0.0,,,,ES,2004/2005
SP2,2004-10-17,Valladolid,Lleida,1,1,D,0.0,1.0,A,2.0,2.75,3.8,1.9,2.7,4.4,2.1,2.6,3.75,2.1,2.7,3.3,2.0,2.8,3.75,2.2,2.62,3.4,2.15,2.65,3.5,2.0,1.61,2.1,1.54,-0.5,1.94,1.9,-0.5,,,,ES,2004/2005
