Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,Country,Season
E4,2002-10-29,York,Wrexham,1,1,D,0,1,A,M Clattenburg,10.0,20.0,6.0,10.0,14.0,10.0,5.0,9.0,2.0,0.0,0.0,0.0,2.3,3.2,2.7,2.25,3.3,2.78,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,EN,2002/2003
E4,2002-01-11,Hartlepool,York,0,0,D,0,0,D,S Mathieson,10.0,5.0,6.0,3.0,11.0,16.0,7.0,6.0,1.0,5.0,0.0,0.0,1.571,3.6,5.0,1.57,3.5,5.5,1.55,3.3,4.5,1.44,3.6,6.5,1.5,3.5,6.0,1.533,3.6,5.5,1.57,3.5,5.0,EN,2002/2003
E4,2002-02-11,Boston,Exeter,0,3,A,0,1,A,G Laws,4.0,9.0,3.0,9.0,13.0,9.0,1.0,7.0,1.0,1.0,0.0,0.0,1.727,3.25,4.333,1.77,3.4,4.1,1.8,3.1,3.4,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.3,4.333,1.8,3.3,3.75,EN,2002/2003
E4,2002-02-11,Bournemouth,Bristol Rvs,1,0,H,1,0,H,J Ross,15.0,4.0,10.0,1.0,19.0,13.0,7.0,3.0,0.0,1.0,0.0,0.0,1.615,3.6,4.5,1.65,3.45,4.8,1.6,3.3,4.0,1.62,3.5,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.3,5.5,EN,2002/2003
E4,2002-02-11,Cambridge,Swansea,1,0,H,0,0,D,M Thorpe,17.0,8.0,7.0,3.0,8.0,16.0,8.0,4.0,0.0,3.0,0.0,0.0,1.615,3.4,5.0,1.6,3.5,5.25,1.6,3.3,4.0,1.62,3.5,4.5,1.62,3.5,5.0,1.615,3.4,5.0,1.57,3.5,5.0,EN,2002/2003
E4,2002-02-11,Carlisle,Oxford,1,0,H,1,0,H,E Evans,9.0,10.0,8.0,4.0,15.0,14.0,3.0,6.0,2.0,2.0,1.0,0.0,2.625,3.2,2.375,2.7,3.25,2.35,2.6,3.0,2.2,2.5,3.25,2.4,2.75,3.25,2.25,2.6,3.2,2.4,2.75,3.2,2.25,EN,2002/2003
E4,2002-02-11,Darlington,Lincoln,0,0,D,0,0,D,M Jones,14.0,2.0,4.0,1.0,15.0,12.0,7.0,6.0,2.0,0.0,0.0,0.0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,EN,2002/2003
E4,2002-02-11,Hull,Scunthorpe,2,0,H,0,0,D,C Wilkes,15.0,4.0,6.0,0.0,15.0,9.0,7.0,2.0,2.0,3.0,0.0,0.0,1.909,3.25,3.5,1.9,3.3,3.65,1.9,3.1,3.0,1.73,3.2,4.33,1.83,3.25,3.75,1.909,3.25,3.5,1.9,3.2,3.5,EN,2002/2003
E4,2002-02-11,Leyton Orient,Bury,1,2,A,0,1,A,A Penn,9.0,14.0,4.0,5.0,11.0,5.0,4.0,14.0,1.0,0.0,0.0,0.0,2.25,3.25,2.75,2.32,3.25,2.75,2.2,3.0,2.6,2.38,3.2,2.6,2.2,3.25,2.8,2.2,3.2,2.9,2.3,3.25,2.62,EN,2002/2003
E4,2002-02-11,Macclesfield,Shrewsbury,1,2,A,0,1,A,A Kaye,15.0,10.0,6.0,7.0,10.0,11.0,9.0,3.0,1.0,5.0,0.0,0.0,2.0,3.25,3.25,2.1,3.25,3.15,2.1,3.0,2.8,1.91,3.25,3.4,2.0,3.25,3.25,2.1,3.25,3.0,2.2,3.2,2.8,EN,2002/2003
E4,2002-02-11,Rochdale,Rushden & D,0,1,A,0,0,D,P Prosser,13.0,12.0,6.0,8.0,12.0,19.0,7.0,8.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.35,3.25,2.7,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.3,3.2,2.7,2.37,3.1,2.62,EN,2002/2003
E4,2002-02-11,Southend,Wrexham,0,1,A,0,1,A,R Beeby,18.0,20.0,10.0,15.0,19.0,14.0,10.0,6.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3.0,2.2,3.2,2.8,EN,2002/2003
E4,2002-09-11,Bristol Rvs,Southend,0,1,A,0,0,D,R Olivier,14.0,8.0,5.0,5.0,13.0,15.0,10.0,5.0,2.0,3.0,0.0,0.0,2.1,3.25,3.0,2.15,3.25,2.95,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.2,3.25,2.8,2.1,3.2,3.0,EN,2002/2003
E4,2002-09-11,Bury,Torquay,0,1,A,0,0,D,A Butler,9.0,5.0,5.0,2.0,13.0,8.0,5.0,4.0,1.0,2.0,0.0,0.0,1.833,3.25,3.75,1.85,3.3,3.75,1.85,3.1,3.2,2.1,3.2,3.0,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,EN,2002/2003
E4,2002-09-11,Exeter,Hartlepool,1,2,A,0,0,D,T Parkes,13.0,14.0,7.0,8.0,12.0,4.0,6.0,7.0,1.0,1.0,0.0,0.0,3.0,3.25,2.1,2.85,3.25,2.2,2.9,3.0,2.0,3.0,3.2,2.1,3.0,3.25,2.1,3.0,3.25,2.1,3.2,3.2,2.0,EN,2002/2003
E4,2002-09-11,Kidderminster,Carlisle,1,2,A,0,1,A,M Cowburn,8.0,15.0,4.0,8.0,11.0,12.0,9.0,13.0,4.0,1.0,2.0,1.0,1.533,3.75,5.0,1.55,3.5,5.5,1.5,3.5,4.5,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.57,3.5,5.0,EN,2002/2003
E4,2002-09-11,Lincoln,Hull,1,1,D,1,1,D,S Mathieson,9.0,12.0,3.0,7.0,13.0,13.0,1.0,16.0,1.0,3.0,1.0,0.0,2.5,3.2,2.5,2.45,3.25,2.5,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.5,3.2,2.5,2.62,3.1,2.37,EN,2002/2003
E4,2002-09-11,Oxford,Rochdale,2,0,H,1,0,H,G Hegley,13.0,11.0,6.0,5.0,12.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,1.909,3.25,3.5,1.95,3.3,3.35,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.2,3.2,2.8,EN,2002/2003
E4,2002-09-11,Rushden & D,Darlington,2,0,H,0,0,D,A Hall,11.0,8.0,6.0,3.0,16.0,19.0,7.0,6.0,3.0,3.0,0.0,0.0,1.533,3.5,5.5,1.6,3.5,5.5,1.55,3.4,4.3,1.53,3.5,5.5,1.53,3.5,5.5,1.533,3.5,5.5,1.57,3.5,5.0,EN,2002/2003
E4,2002-09-11,Scunthorpe,Boston,2,0,H,1,0,H,P Danson,11.0,7.0,5.0,4.0,16.0,22.0,7.0,5.0,0.0,3.0,0.0,1.0,1.727,3.5,4.0,1.73,3.35,4.25,1.65,3.2,3.9,1.67,3.25,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,EN,2002/2003
E4,2002-09-11,Shrewsbury,Cambridge,3,1,H,0,0,D,M Pike,13.0,6.0,7.0,3.0,8.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,2.375,3.2,2.625,2.35,3.25,2.65,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,EN,2002/2003
E4,2002-09-11,Swansea,Macclesfield,1,0,H,0,0,D,L Cable,7.0,10.0,3.0,4.0,12.0,11.0,4.0,8.0,1.0,1.0,0.0,0.0,2.375,3.2,2.625,2.35,3.2,2.65,2.2,3.0,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.25,3.2,2.75,EN,2002/2003
E4,2002-09-11,Wrexham,Bournemouth,3,2,H,1,1,D,E Ilderton,11.0,6.0,8.0,3.0,10.0,12.0,7.0,3.0,2.0,2.0,0.0,0.0,2.3,3.2,2.7,2.3,3.25,2.7,2.2,3.0,2.6,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.25,3.2,2.75,EN,2002/2003
E4,2002-09-11,York,Leyton Orient,3,2,H,1,1,D,M Cooper,11.0,7.0,6.0,4.0,10.0,17.0,11.0,2.0,1.0,5.0,0.0,1.0,1.833,3.25,3.75,1.91,3.25,3.65,1.9,3.1,3.0,2.0,3.4,3.0,1.91,3.25,3.5,1.833,3.4,3.6,1.9,3.2,3.5,EN,2002/2003
E4,2002-11-19,Torquay,Kidderminster,2,2,D,2,0,H,G Hegley,13.0,17.0,6.0,15.0,7.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,2.2,3.25,2.8,2.41,3.35,2.8,2.2,3.0,2.6,2.2,3.2,2.8,2.25,3.25,2.75,2.2,3.25,2.875,1.75,3.4,3.7,EN,2002/2003
E4,2002-11-23,Bristol Rvs,Wrexham,0,3,A,0,2,A,C Penton,6.0,27.0,2.0,16.0,21.0,17.0,7.0,12.0,2.0,0.0,0.0,0.0,2.625,3.2,2.375,2.63,3.3,2.38,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.625,3.2,2.375,2.62,3.1,2.37,EN,2002/2003
E4,2002-11-23,Carlisle,Bury,1,2,A,0,0,D,C Webster,10.0,14.0,6.0,9.0,13.0,18.0,7.0,2.0,0.0,1.0,0.0,0.0,2.3,3.2,2.7,2.35,3.3,2.65,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.2,2.625,2.3,3.2,2.62,EN,2002/2003
E4,2002-11-23,Exeter,Cambridge,1,2,A,1,1,D,B Curson,11.0,5.0,2.0,2.0,17.0,12.0,10.0,2.0,2.0,2.0,3.0,2.0,2.5,3.2,2.5,2.63,3.3,2.38,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,EN,2002/2003
E4,2002-11-23,Hull,Boston,1,0,H,0,0,D,R Pearson,10.0,7.0,6.0,1.0,8.0,14.0,7.0,1.0,3.0,4.0,0.0,1.0,1.615,3.4,5.0,1.61,3.5,5.1,1.55,3.3,4.5,1.57,3.5,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.3,5.5,EN,2002/2003
E4,2002-11-23,Leyton Orient,Hartlepool,1,2,A,0,1,A,C Wilkes,12.0,13.0,4.0,7.0,7.0,13.0,3.0,6.0,0.0,1.0,0.0,0.0,2.875,3.2,2.2,2.8,3.3,2.25,2.6,3.0,2.2,3.0,3.2,2.1,2.8,3.25,2.2,2.8,3.25,2.2,2.75,3.2,2.25,EN,2002/2003
E4,2002-11-23,Lincoln,Rushden & D,1,2,A,0,1,A,M Cooper,9.0,5.0,3.0,3.0,16.0,14.0,11.0,4.0,3.0,3.0,0.0,0.0,2.5,3.2,2.5,2.52,3.3,2.47,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.2,2.62,EN,2002/2003
E4,2002-11-23,Macclesfield,Torquay,3,3,D,1,3,A,M Pike,15.0,6.0,7.0,5.0,11.0,5.0,9.0,4.0,1.0,0.0,0.0,0.0,2.3,3.2,2.7,2.4,3.3,2.6,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,EN,2002/2003
E4,2002-11-23,Rochdale,York,0,1,A,0,0,D,M Cowburn,12.0,10.0,7.0,6.0,11.0,7.0,10.0,9.0,2.0,1.0,0.0,0.0,2.2,3.2,2.875,2.25,3.3,2.8,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87,EN,2002/2003
E4,2002-11-23,Scunthorpe,Swansea,2,0,H,2,0,H,S Baines,12.0,11.0,7.0,7.0,10.0,15.0,8.0,3.0,1.0,0.0,0.0,0.0,1.571,3.4,5.5,1.6,3.5,5.75,1.55,3.3,4.5,1.57,3.5,5.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,EN,2002/2003
E4,2002-11-23,Shrewsbury,Darlington,2,2,D,2,0,H,M Fletcher,6.0,9.0,3.0,4.0,15.0,11.0,1.0,3.0,2.0,1.0,0.0,0.0,1.833,3.25,3.75,1.85,3.35,3.8,1.85,3.0,3.3,1.83,3.4,3.5,1.83,3.25,3.75,1.833,3.25,3.75,1.9,3.2,3.5,EN,2002/2003
E4,2002-11-23,Southend,Bournemouth,0,1,A,0,0,D,Paul Armstrong,11.0,7.0,6.0,0.0,15.0,16.0,4.0,2.0,2.0,2.0,0.0,0.0,2.4,3.2,2.6,2.4,3.3,2.6,2.35,3.0,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,EN,2002/2003
E4,2002-11-30,Boston,Leyton Orient,0,1,A,0,1,A,M Warren,12.0,3.0,6.0,3.0,8.0,21.0,8.0,3.0,3.0,2.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,EN,2002/2003
E4,2002-11-30,Bournemouth,Scunthorpe,2,1,H,0,1,A,M Jones,12.0,8.0,6.0,3.0,13.0,14.0,8.0,5.0,1.0,2.0,0.0,0.0,1.8,3.4,3.75,1.8,3.4,4.0,1.85,3.1,3.2,1.83,3.4,3.5,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.25,3.4,EN,2002/2003
E4,2002-11-30,Bury,Exeter,1,0,H,0,0,D,M Clattenburg,7.0,2.0,5.0,2.0,7.0,15.0,14.0,1.0,1.0,3.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,5.0,1.65,3.2,3.9,1.73,3.4,4.0,1.57,3.5,5.0,1.6,3.5,5.0,1.66,3.4,4.33,EN,2002/2003
E4,2002-11-30,Cambridge,Macclesfield,3,1,H,1,1,D,P Taylor,10.0,4.0,7.0,4.0,16.0,17.0,4.0,3.0,4.0,3.0,0.0,1.0,1.667,3.5,4.333,1.67,3.5,4.6,1.6,3.3,4.0,1.73,3.5,3.75,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.3,5.0,EN,2002/2003
E4,2002-11-30,Darlington,Southend,2,1,H,1,0,H,M Cowburn,20.0,7.0,15.0,4.0,16.0,15.0,12.0,4.0,2.0,3.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.875,2.1,3.2,3.0,EN,2002/2003
E4,2002-11-30,Hartlepool,Kidderminster,2,1,H,2,0,H,P Prosser,14.0,12.0,10.0,5.0,9.0,18.0,10.0,3.0,1.0,3.0,0.0,0.0,1.667,3.5,4.333,1.67,3.5,4.6,1.7,3.2,3.7,1.73,3.4,4.0,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.4,4.0,EN,2002/2003
E4,2002-11-30,Oxford,Lincoln,1,0,H,0,0,D,P Rejer,18.0,4.0,11.0,1.0,7.0,18.0,8.0,7.0,3.0,5.0,0.0,0.0,1.909,3.25,3.5,1.95,3.3,3.5,1.9,3.1,3.0,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,EN,2002/2003
E4,2002-11-30,Rushden & D,Bristol Rvs,2,1,H,1,1,D,A Butler,16.0,5.0,8.0,4.0,11.0,18.0,10.0,3.0,1.0,1.0,0.0,0.0,1.4,3.75,7.5,1.4,4.0,7.2,1.4,3.6,5.5,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.44,3.6,6.5,EN,2002/2003
E4,2002-11-30,Swansea,Shrewsbury,2,0,H,1,0,H,B Curson,9.0,2.0,5.0,0.0,10.0,12.0,4.0,1.0,2.0,3.0,0.0,0.0,2.5,3.2,2.5,2.55,3.2,2.5,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.6,3.1,2.4,EN,2002/2003
E4,2002-11-30,Torquay,Rochdale,2,2,D,0,0,D,P Walton,13.0,12.0,4.0,8.0,13.0,15.0,6.0,4.0,1.0,1.0,0.0,1.0,1.727,3.5,4.0,1.67,3.5,4.6,1.65,3.2,3.9,1.67,3.4,4.33,1.73,3.4,4.2,1.727,3.4,4.2,1.66,3.3,4.5,EN,2002/2003
E4,2002-11-30,Wrexham,Hull,0,0,D,0,0,D,G Cain,17.0,4.0,6.0,2.0,4.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.2,3.0,2.6,2.38,3.2,2.6,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,EN,2002/2003
E4,2002-11-30,York,Carlisle,2,1,H,1,0,H,C Foy,10.0,16.0,3.0,9.0,11.0,13.0,5.0,4.0,2.0,3.0,0.0,0.0,1.667,3.5,4.333,1.7,3.4,4.5,1.75,3.2,3.5,1.73,3.4,4.0,1.67,3.4,4.5,1.667,3.4,4.5,1.8,3.3,3.75,EN,2002/2003
E4,2002-12-14,Bristol Rvs,Oxford,0,2,A,0,1,A,C Wilkes,13.0,14.0,7.0,7.0,6.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,2.5,3.2,2.5,2.6,3.25,2.4,2.5,3.1,2.2,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.1,2.37,EN,2002/2003
E4,2002-12-14,Carlisle,Wrexham,1,2,A,1,1,D,M Clattenburg,,13.0,,13.0,16.0,18.0,10.0,8.0,2.0,4.0,1.0,0.0,2.7,3.2,2.3,2.75,3.25,2.3,2.7,3.1,2.1,2.6,3.2,2.38,2.75,3.25,2.25,2.7,3.2,2.3,2.8,3.2,2.2,EN,2002/2003
E4,2002-12-14,Exeter,Swansea,1,0,H,0,0,D,G Hegley,5.0,6.0,1.0,3.0,14.0,15.0,5.0,2.0,3.0,4.0,0.0,0.0,2.1,3.25,3.0,2.0,3.25,3.3,2.0,3.1,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,EN,2002/2003
E4,2002-12-14,Hull,Darlington,0,1,A,0,1,A,M Warren,22.0,4.0,16.0,2.0,14.0,16.0,6.0,0.0,3.0,2.0,0.0,1.0,1.727,3.5,4.0,1.65,3.4,4.75,1.7,3.2,3.7,1.73,3.2,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.66,3.1,5.0,EN,2002/2003
E4,2002-12-14,Kidderminster,York,1,2,A,1,1,D,P Taylor,10.0,5.0,5.0,3.0,13.0,15.0,6.0,8.0,4.0,5.0,1.0,0.0,2.0,3.25,3.25,2.0,3.25,3.3,2.0,3.1,2.8,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,EN,2002/2003
E4,2002-12-14,Leyton Orient,Torquay,2,0,H,2,0,H,A Butler,11.0,6.0,5.0,2.0,10.0,14.0,5.0,5.0,2.0,1.0,0.0,0.0,2.375,3.2,2.625,2.4,3.2,2.65,2.2,3.1,2.5,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,EN,2002/2003
E4,2002-12-14,Lincoln,Cambridge,2,2,D,1,1,D,E Evans,12.0,12.0,10.0,4.0,14.0,10.0,12.0,7.0,2.0,1.0,1.0,2.0,2.4,3.2,2.6,2.45,3.25,2.55,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.25,2.6,2.375,3.25,2.6,2.4,3.25,2.5,EN,2002/2003
E4,2002-12-14,Macclesfield,Rushden & D,0,1,A,0,0,D,E Ilderton,3.0,14.0,2.0,8.0,13.0,14.0,7.0,6.0,1.0,2.0,0.0,0.0,2.75,3.25,2.25,2.9,3.25,2.2,2.7,3.1,2.1,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.2,EN,2002/2003
E4,2002-12-14,Rochdale,Hartlepool,4,0,H,2,0,H,M Pike,13.0,10.0,10.0,4.0,11.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,2.8,3.25,2.2,2.95,3.3,2.15,2.8,3.1,2.0,2.75,3.25,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.4,3.25,1.9,EN,2002/2003
E4,2002-12-14,Scunthorpe,Bury,0,1,A,0,0,D,P Joslin,9.0,8.0,6.0,5.0,11.0,19.0,6.0,5.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.1,3.25,3.1,2.0,3.1,2.8,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,EN,2002/2003
E4,2002-12-14,Shrewsbury,Bournemouth,0,0,D,0,0,D,S Baines,9.0,6.0,4.0,2.0,9.0,10.0,11.0,4.0,0.0,1.0,0.0,0.0,2.7,3.2,2.3,2.65,3.25,2.35,2.35,3.0,2.35,2.6,3.2,2.38,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.25,2.4,EN,2002/2003
E4,2002-12-14,Southend,Boston,4,2,H,3,0,H,K Hill,11.0,12.0,9.0,8.0,8.0,16.0,5.0,8.0,2.0,3.0,0.0,0.0,1.727,3.5,4.0,1.73,3.4,4.2,1.75,3.3,3.4,1.8,3.25,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.72,3.4,4.0,EN,2002/2003
E4,2002-12-20,York,Lincoln,1,1,D,0,1,A,P Danson,14.0,8.0,8.0,2.0,10.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,1.667,3.5,4.333,1.7,3.56,4.5,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,EN,2002/2003
E4,2002-12-21,Boston,Shrewsbury,6,0,H,4,0,H,P Rejer,17.0,4.0,15.0,3.0,14.0,18.0,10.0,5.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.5,3.2,2.5,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.37,3.1,2.62,EN,2002/2003
E4,2002-12-21,Bournemouth,Hull,0,0,D,0,0,D,E Wolstenholme,10.0,11.0,7.0,1.0,7.0,10.0,5.0,3.0,1.0,2.0,0.0,0.0,1.833,3.25,3.75,1.8,3.3,3.9,1.8,3.1,3.4,1.91,3.25,3.4,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75,EN,2002/2003
E4,2002-12-21,Bury,Rochdale,1,1,D,0,0,D,R Pearson,20.0,8.0,10.0,6.0,7.0,12.0,11.0,3.0,1.0,4.0,0.0,0.0,1.727,3.5,4.0,1.75,3.4,4.0,1.75,3.2,3.5,1.8,3.25,3.75,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.25,4.2,EN,2002/2003
E4,2002-12-21,Cambridge,Bristol Rvs,3,1,H,1,1,D,J P Robinson,12.0,6.0,6.0,4.0,12.0,14.0,6.0,4.0,1.0,2.0,0.0,1.0,1.571,3.6,5.0,1.55,3.6,5.25,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5,EN,2002/2003
E4,2002-12-21,Darlington,Macclesfield,0,0,D,0,0,D,R Olivier,11.0,10.0,5.0,2.0,14.0,13.0,4.0,4.0,2.0,2.0,1.0,1.0,1.8,3.4,3.75,1.8,3.3,3.9,1.8,3.1,3.4,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.3,3.75,EN,2002/2003
E4,2002-12-21,Hartlepool,Scunthorpe,2,2,D,1,1,D,A Kaye,15.0,7.0,6.0,6.0,13.0,11.0,18.0,4.0,0.0,3.0,0.0,0.0,1.667,3.4,4.5,1.6,3.6,4.7,1.65,3.2,3.9,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.5,4.75,1.66,3.3,4.5,EN,2002/2003
E4,2002-12-21,Oxford,Exeter,2,2,D,0,0,D,A Leake,19.0,12.0,11.0,5.0,7.0,12.0,6.0,5.0,0.0,2.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,4.7,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,EN,2002/2003
E4,2002-12-21,Rushden & D,Carlisle,1,1,D,1,1,D,G Cain,14.0,7.0,8.0,3.0,5.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,1.444,3.75,6.5,1.45,3.7,6.5,1.4,3.5,5.6,1.36,4.0,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.44,3.6,6.5,EN,2002/2003
E4,2002-12-21,Swansea,Leyton Orient,0,1,A,0,0,D,P Armstrong,14.0,1.0,4.0,0.0,16.0,10.0,8.0,1.0,3.0,4.0,0.0,1.0,2.25,3.25,2.75,2.2,3.25,2.85,2.1,3.0,2.8,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.0,3.2,3.2,EN,2002/2003
E4,2002-12-21,Torquay,Southend,3,1,H,1,0,H,B Curson,7.0,10.0,6.0,5.0,13.0,10.0,5.0,6.0,1.0,6.0,0.0,0.0,1.833,3.5,3.5,1.85,3.4,3.55,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.3,3.75,EN,2002/2003
E4,2002-12-21,Wrexham,Kidderminster,0,2,A,0,1,A,S Mathieson,8.0,11.0,8.0,10.0,7.0,11.0,6.0,6.0,1.0,2.0,1.0,0.0,1.727,3.5,4.0,1.8,3.3,3.9,1.8,3.1,3.4,1.83,3.25,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.83,3.3,3.6,EN,2002/2003
E4,2002-12-26,Boston,York,3,0,H,1,0,H,M Thorpe,15.0,9.0,10.0,6.0,14.0,6.0,12.0,6.0,2.0,1.0,0.0,0.0,2.5,3.2,2.5,2.6,3.25,2.45,2.35,3.0,2.35,2.75,3.25,2.2,2.5,3.1,2.5,2.75,3.25,2.25,2.5,3.1,2.5,EN,2002/2003
E4,2002-12-26,Cambridge,Southend,1,1,D,0,1,A,P Crossley,9.0,7.0,5.0,4.0,13.0,13.0,12.0,5.0,1.0,2.0,0.0,0.0,1.615,3.6,4.5,1.65,3.5,4.7,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,EN,2002/2003
E4,2002-12-26,Carlisle,Darlington,2,2,D,2,1,H,D Pugh,14.0,11.0,4.0,4.0,11.0,12.0,9.0,7.0,2.0,3.0,0.0,0.0,2.375,3.2,2.625,2.37,3.33,2.62,2.3,3.0,2.4,2.6,3.2,2.38,2.38,3.25,2.6,2.375,3.25,2.6,2.4,3.25,2.5,EN,2002/2003
E4,2002-12-26,Hull,Hartlepool,2,0,H,1,0,H,H Webb,10.0,11.0,6.0,3.0,8.0,7.0,5.0,6.0,1.0,1.0,0.0,0.0,2.3,3.2,2.7,2.3,3.3,2.75,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,EN,2002/2003
