Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Country,Season
D2,1996-08-09,Gutersloh,Hertha,1.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-08-09,Lubeck,CZ Jena,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-08-09,Oldenburg,Uerdingen,1.0,2.0,A,0.0,0.0,D,DE,1996/1997
D2,1996-09-09,Ein Frankfurt,Meppen,0.0,1.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-10-09,Zwickau,Stuttgarter K,0.0,1.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-09-13,Mainz,Oldenburg,3.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1996-09-14,Leipzig,Gutersloh,3.0,1.0,H,3.0,0.0,H,DE,1996/1997
D2,1996-09-14,Stuttgarter K,Mannheim,2.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-09-14,Uerdingen,Lubeck,5.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1996-09-15,CZ Jena,Zwickau,2.0,1.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-09-15,Hertha,Essen,7.0,3.0,H,4.0,1.0,H,DE,1996/1997
D2,1996-09-15,Meppen,F Koln,0.0,3.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-09-15,Unterhaching,Ein Frankfurt,2.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-09-16,Wolfsburg,Kaiserslautern,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-09-20,F Koln,Gutersloh,3.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-09-20,Kaiserslautern,Hertha,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-09-20,Lubeck,Mainz,0.0,2.0,A,0.0,0.0,D,DE,1996/1997
D2,1996-09-21,Mannheim,CZ Jena,4.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-09-22,Ein Frankfurt,Stuttgarter K,0.0,1.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-09-22,Meppen,Unterhaching,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-09-22,Oldenburg,Wolfsburg,1.0,4.0,A,0.0,2.0,A,DE,1996/1997
D2,1996-09-22,Zwickau,Uerdingen,2.0,1.0,H,0.0,1.0,A,DE,1996/1997
D2,1996-09-23,Essen,Leipzig,4.0,1.0,H,1.0,1.0,D,DE,1996/1997
D2,1996-09-27,Uerdingen,Mannheim,4.0,1.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-09-27,Wolfsburg,Lubeck,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-09-28,Stuttgarter K,Meppen,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-09-29,Gutersloh,Essen,2.0,3.0,A,2.0,1.0,H,DE,1996/1997
D2,1996-09-29,Leipzig,Kaiserslautern,2.0,2.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-09-29,Mainz,Zwickau,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-09-29,Unterhaching,F Koln,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-09-30,CZ Jena,Ein Frankfurt,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-03-10,Kaiserslautern,Unterhaching,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-03-10,Oldenburg,Leipzig,4.0,1.0,H,4.0,0.0,H,DE,1996/1997
D2,1996-04-10,Ein Frankfurt,Uerdingen,0.0,1.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-05-10,F Koln,Essen,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-05-10,Lubeck,Hertha,1.0,4.0,A,1.0,1.0,D,DE,1996/1997
D2,1996-06-10,Kaiserslautern,Gutersloh,2.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-06-10,Mannheim,Mainz,2.0,2.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-06-10,Unterhaching,Stuttgarter K,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-06-10,Zwickau,Wolfsburg,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-07-10,Meppen,CZ Jena,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-11-10,Essen,Kaiserslautern,1.0,4.0,A,1.0,2.0,A,DE,1996/1997
D2,1996-11-10,Wolfsburg,Mannheim,1.0,1.0,D,1.0,1.0,D,DE,1996/1997
D2,1996-12-10,CZ Jena,Unterhaching,1.0,1.0,D,0.0,1.0,A,DE,1996/1997
D2,1996-12-10,Uerdingen,Meppen,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-10-13,Gutersloh,Oldenburg,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-10-13,Hertha,Zwickau,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-10-13,Leipzig,Lubeck,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-10-13,Stuttgarter K,F Koln,3.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-10-14,Mainz,Ein Frankfurt,2.0,2.0,D,0.0,1.0,A,DE,1996/1997
D2,1996-10-18,Mannheim,Hertha,2.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-10-18,Meppen,Mainz,5.0,4.0,H,4.0,2.0,H,DE,1996/1997
D2,1996-10-19,Ein Frankfurt,Wolfsburg,1.0,1.0,D,1.0,1.0,D,DE,1996/1997
D2,1996-10-19,Unterhaching,Uerdingen,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-10-20,Lubeck,Gutersloh,2.0,3.0,A,0.0,2.0,A,DE,1996/1997
D2,1996-10-20,Oldenburg,Essen,2.0,1.0,H,0.0,1.0,A,DE,1996/1997
D2,1996-10-20,Stuttgarter K,CZ Jena,1.0,2.0,A,1.0,1.0,D,DE,1996/1997
D2,1996-10-20,Zwickau,Leipzig,1.0,2.0,A,0.0,0.0,D,DE,1996/1997
D2,1996-10-21,F Koln,Kaiserslautern,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-10-23,Hertha,Oldenburg,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-10-25,CZ Jena,F Koln,1.0,1.0,D,1.0,0.0,H,DE,1996/1997
D2,1996-10-25,Essen,Lubeck,2.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-10-25,Uerdingen,Stuttgarter K,3.0,1.0,H,2.0,0.0,H,DE,1996/1997
D2,1996-10-26,Kaiserslautern,Oldenburg,6.0,2.0,H,1.0,2.0,A,DE,1996/1997
D2,1996-10-27,Gutersloh,Zwickau,3.0,1.0,H,2.0,1.0,H,DE,1996/1997
D2,1996-10-27,Leipzig,Mannheim,6.0,1.0,H,3.0,1.0,H,DE,1996/1997
D2,1996-10-27,Mainz,Unterhaching,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-10-27,Wolfsburg,Meppen,3.0,1.0,H,0.0,1.0,A,DE,1996/1997
D2,1996-10-28,Hertha,Ein Frankfurt,1.0,2.0,A,1.0,0.0,H,DE,1996/1997
D2,1996-01-11,CZ Jena,Uerdingen,2.0,2.0,D,1.0,2.0,A,DE,1996/1997
D2,1996-01-11,F Koln,Oldenburg,7.0,1.0,H,1.0,1.0,D,DE,1996/1997
D2,1996-02-11,Ein Frankfurt,Leipzig,2.0,3.0,A,1.0,0.0,H,DE,1996/1997
D2,1996-02-11,Stuttgarter K,Mainz,2.0,1.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-03-11,Lubeck,Kaiserslautern,0.0,2.0,A,0.0,1.0,A,DE,1996/1997
D2,1996-03-11,Mannheim,Gutersloh,1.0,0.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-03-11,Meppen,Hertha,1.0,1.0,D,1.0,1.0,D,DE,1996/1997
D2,1996-03-11,Zwickau,Essen,2.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-04-11,Unterhaching,Wolfsburg,1.0,0.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-11-15,Hertha,Unterhaching,3.0,0.0,H,2.0,0.0,H,DE,1996/1997
D2,1996-11-15,Kaiserslautern,Zwickau,4.0,1.0,H,1.0,0.0,H,DE,1996/1997
D2,1996-11-15,Wolfsburg,Stuttgarter K,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D2,1996-11-16,Mainz,CZ Jena,3.0,2.0,H,2.0,0.0,H,DE,1996/1997
D2,1996-11-17,Essen,Mannheim,2.0,1.0,H,2.0,1.0,H,DE,1996/1997
D2,1996-11-17,Gutersloh,Ein Frankfurt,3.0,1.0,H,0.0,0.0,D,DE,1996/1997
D2,1996-11-17,Leipzig,Meppen,1.0,3.0,A,0.0,3.0,A,DE,1996/1997
