Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,Country,Season
E3,2003-01-18,Wycombe,Oldham,2,2,D,0,1,A,C Penton,12.0,9.0,6.0,7.0,9.0,9.0,5.0,7.0,1,1,0,1,2.625,3.2,2.375,2.7,3.4,2.3,2.35,3.0,2.35,2.5,3.25,2.4,2.62,3.2,2.38,2.625,3.2,2.375,2.5,3.3,2.37,EN,2002/2003
E3,2003-01-21,Notts County,Stockport,3,2,H,0,2,A,P Danson,9.0,15.0,8.0,10.0,11.0,11.0,4.0,9.0,2,4,0,0,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3.0,3.3,1.73,3.4,4.0,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E3,2003-01-22,Swindon,Blackpool,1,1,D,1,0,H,D Crick,6.0,8.0,4.0,4.0,13.0,6.0,6.0,2.0,1,0,0,0,2.1,3.25,3.0,2.2,3.25,2.95,1.9,3.1,3.0,1.83,3.4,3.5,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,EN,2002/2003
E3,2003-01-25,Bristol City,Stockport,1,1,D,0,1,A,P Armstrong,25.0,5.0,11.0,3.0,15.0,8.0,16.0,2.0,1,1,0,1,1.44,3.6,7.0,1.45,3.75,6.75,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.6,7.0,1.44,3.6,7.0,1.44,3.6,6.5,EN,2002/2003
E3,2003-01-25,Cheltenham,Chesterfield,0,0,D,0,0,D,M Cowburn,6.0,0.0,3.0,0.0,16.0,10.0,6.0,2.0,0,0,0,0,2.37,3.2,2.62,2.4,3.25,2.65,2.3,3.0,2.4,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,EN,2002/2003
E3,2003-01-25,Colchester,Blackpool,0,2,A,0,0,D,C Webster,9.0,10.0,5.0,8.0,11.0,11.0,7.0,3.0,3,1,1,0,2.5,3.2,2.5,2.3,3.2,2.8,2.3,3.0,2.4,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.25,3.2,2.75,EN,2002/2003
E3,2003-01-25,Huddersfield,Cardiff,1,0,H,0,0,D,G Cain,16.0,7.0,9.0,3.0,6.0,11.0,4.0,3.0,0,0,0,0,4.0,3.25,1.8,4.2,3.25,1.8,3.6,3.1,1.75,4.0,3.4,1.73,3.75,3.25,1.83,3.75,3.25,1.83,4.0,3.4,1.72,EN,2002/2003
E3,2003-01-25,Luton,Wycombe,1,0,H,0,0,D,C Wilkes,12.0,2.0,7.0,1.0,15.0,15.0,11.0,5.0,2,3,0,0,1.72,3.5,4.0,1.8,3.25,4.2,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,EN,2002/2003
E3,2003-01-25,Northampton,Peterboro,0,1,A,0,0,D,J P Robinson,8.0,9.0,3.0,6.0,18.0,12.0,5.0,2.0,3,2,1,0,2.0,3.25,3.25,2.1,3.25,3.15,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,EN,2002/2003
E3,2003-01-25,Notts County,Plymouth,0,2,A,0,1,A,A D'Urso,15.0,16.0,5.0,6.0,13.0,7.0,8.0,4.0,4,0,0,0,2.37,3.2,2.62,2.4,3.25,2.65,2.3,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.4,3.2,2.6,2.37,3.1,2.62,EN,2002/2003
E3,2003-01-25,Oldham,Crewe,1,3,A,0,0,D,A Butler,12.0,18.0,3.0,9.0,10.0,9.0,8.0,7.0,1,0,1,0,2.1,3.25,3.0,2.17,3.25,3.0,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,EN,2002/2003
E3,2003-01-25,Port Vale,Barnsley,0,0,D,0,0,D,M Warren,11.0,6.0,7.0,1.0,13.0,16.0,6.0,3.0,1,2,0,0,1.9,3.25,3.5,1.9,3.25,3.75,1.85,3.1,3.2,1.91,3.25,3.4,1.83,3.25,3.75,1.85,3.25,3.75,1.83,3.2,3.75,EN,2002/2003
E3,2003-01-25,QPR,Tranmere,1,2,A,0,0,D,P Rejer,7.0,6.0,2.0,4.0,10.0,8.0,5.0,9.0,1,1,0,0,1.72,3.5,4.0,1.85,3.25,3.9,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.8,3.3,3.75,EN,2002/2003
E3,2003-01-25,Swindon,Wigan,2,1,H,2,0,H,M Jones,10.0,8.0,3.0,2.0,13.0,13.0,3.0,7.0,2,2,0,0,3.25,3.25,2.0,3.55,3.25,1.95,3.1,3.0,1.9,3.2,3.5,1.91,3.25,3.25,2.0,3.25,3.25,2.0,3.4,3.25,1.9,EN,2002/2003
E3,2003-01-28,Mansfield,Wigan,1,2,A,0,2,A,P Walton,7.0,17.0,3.0,8.0,8.0,6.0,6.0,4.0,1,2,0,0,4.33,3.5,1.66,4.5,3.4,1.65,3.3,3.0,1.85,4.33,3.4,1.66,4.0,3.4,1.75,4.2,3.25,1.75,4.33,3.4,1.66,EN,2002/2003
E3,2003-01-31,Cardiff,Oldham,1,1,D,1,0,H,P Walton,16.0,10.0,10.0,4.0,7.0,10.0,9.0,9.0,2,0,0,0,1.83,3.25,3.75,1.9,3.25,3.65,1.9,3.0,3.1,1.91,3.25,3.4,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5,EN,2002/2003
E3,2003-02-01,Barnsley,Swindon,1,1,D,1,1,D,D Pugh,10.0,11.0,7.0,9.0,11.0,18.0,8.0,8.0,1,1,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.4,EN,2002/2003
E3,2003-02-01,Blackpool,Bristol City,0,0,D,0,0,D,C Boyeson,9.0,10.0,4.0,5.0,13.0,15.0,1.0,1.0,2,2,0,0,2.25,3.25,2.75,2.45,3.2,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5,EN,2002/2003
E3,2003-02-01,Crewe,Northampton,3,3,D,2,1,H,P Taylor,12.0,15.0,7.0,10.0,9.0,16.0,9.0,8.0,2,1,0,0,1.36,4.0,7.5,1.4,3.85,7.3,1.4,3.6,5.5,1.33,4.0,8.0,1.36,4.0,7.5,1.36,4.0,7.5,1.44,3.6,6.5,EN,2002/2003
E3,2003-02-01,Peterboro,Luton,1,1,D,1,1,D,P Joslin,5.0,15.0,3.0,13.0,16.0,15.0,5.0,11.0,0,1,0,0,2.6,3.2,2.4,2.62,3.25,2.37,2.4,3.0,2.3,2.62,3.4,2.25,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37,EN,2002/2003
E3,2003-02-01,Plymouth,Mansfield,3,1,H,1,1,D,S Tomlin,16.0,12.0,10.0,7.0,13.0,16.0,3.0,9.0,2,4,0,0,1.66,3.5,4.33,1.73,3.3,4.35,1.7,3.1,3.8,1.73,3.4,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.2,4.33,EN,2002/2003
E3,2003-02-01,Stockport,Colchester,1,1,D,1,0,H,J Ross,9.0,6.0,5.0,3.0,8.0,4.0,4.0,7.0,0,2,0,0,1.9,3.25,3.5,1.93,3.3,3.45,1.9,3.1,3.0,2.0,3.4,3.0,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.4,3.25,EN,2002/2003
E3,2003-02-01,Tranmere,Port Vale,1,0,H,1,0,H,J P Robinson,11.0,13.0,4.0,6.0,26.0,9.0,8.0,5.0,1,0,0,0,1.66,3.5,4.33,1.63,3.4,4.9,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,EN,2002/2003
E3,2003-02-01,Wigan,Cheltenham,0,0,D,0,0,D,M Warren,16.0,6.0,7.0,3.0,7.0,7.0,11.0,2.0,0,1,0,0,1.3,4.5,8.0,1.28,4.5,8.5,1.3,3.8,7.5,1.29,4.5,8.0,1.3,4.33,8.5,1.3,4.33,8.5,1.28,4.5,8.0,EN,2002/2003
E3,2003-02-01,Wycombe,Notts County,3,1,H,2,0,H,G Barber,11.0,14.0,6.0,7.0,10.0,20.0,6.0,8.0,0,1,0,0,1.8,3.4,3.75,1.87,3.25,3.75,1.85,3.0,3.3,1.83,3.4,3.5,1.83,3.25,3.75,1.83,3.25,3.75,1.9,3.25,3.4,EN,2002/2003
E3,2003-02-02,Chesterfield,QPR,2,4,A,1,2,A,M Evans,11.0,11.0,5.0,7.0,8.0,13.0,6.0,7.0,2,2,0,0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3.0,2.35,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.5,3.1,2.5,EN,2002/2003
E3,2003-02-04,Cheltenham,Tranmere,3,1,H,1,0,H,C Penton,14.0,12.0,8.0,6.0,14.0,17.0,5.0,8.0,3,1,0,0,2.625,3.2,2.375,2.75,3.4,2.25,2.6,3.0,2.2,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.2,2.3,2.75,3.25,2.2,EN,2002/2003
E3,2003-02-04,Huddersfield,Plymouth,1,0,H,0,0,D,E Ilderton,14.0,12.0,6.0,6.0,13.0,13.0,3.0,8.0,0,0,0,0,2.5,3.2,2.5,2.52,3.3,2.47,2.4,2.9,2.4,2.5,3.25,2.4,2.6,3.2,2.4,2.6,3.2,2.4,2.5,3.1,2.5,EN,2002/2003
E3,2003-02-04,Mansfield,Brentford,0,0,D,0,0,D,E Evans,12.0,6.0,6.0,3.0,13.0,12.0,8.0,3.0,0,1,0,0,2.375,3.2,2.625,2.37,3.35,2.62,2.3,3.0,2.4,2.4,3.25,2.5,2.3,3.2,2.7,2.3,3.2,2.7,2.5,3.1,2.5,EN,2002/2003
E3,2003-02-04,Northampton,Cardiff,0,1,A,0,0,D,R Olivier,8.0,7.0,3.0,5.0,19.0,22.0,5.0,6.0,3,4,0,0,3.75,3.25,1.833,3.5,3.35,1.93,2.9,3.0,2.0,3.4,3.25,1.91,3.5,3.25,1.91,3.5,3.25,1.909,3.75,3.3,1.8,EN,2002/2003
