Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,Country,Season
E4,2003-10-18,Lincoln,Huddersfield,3,1,H,0,1,A,A Butler,14,9,11,4,11,16,4,4,1,1,0,0,2.4,3.2,2.6,2.4,3.2,2.7,2.3,3.0,2.4,2.25,3.2,2.75,2.3,3.2,2.7,2.3,3.2,2.7,2.37,3.1,2.62,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-10-18,Southend,Leyton Orient,1,2,A,0,1,A,P Taylor,13,12,8,8,11,14,8,4,2,2,0,1,2.2,3.25,2.8,2.2,3.25,2.95,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.2,2.87,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-10-18,Swansea,Kidderminster,0,0,D,0,0,D,P Danson,11,10,6,3,11,13,5,7,4,2,0,0,1.44,3.75,6.5,1.44,3.75,7.25,1.4,3.6,5.5,1.4,4.0,6.5,1.4,3.75,7.5,1.4,3.75,7.5,1.4,3.6,7.5,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-10-18,Torquay,Hull,1,1,D,1,0,H,T Parkes,18,9,8,7,8,11,6,3,0,1,0,0,2.8,3.25,2.2,2.75,3.2,2.35,2.6,3.0,2.2,2.75,3.25,2.2,2.7,3.2,2.3,2.7,3.2,2.3,3.0,3.2,2.1,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-10-18,Yeovil,Darlington,1,0,H,1,0,H,D Crick,12,4,5,2,15,18,10,1,0,0,0,0,1.61,3.6,4.5,1.62,3.5,5.1,1.6,3.2,4.2,1.571,3.5,5.0,1.67,3.4,4.5,1.66,3.4,4.5,1.61,3.3,5.0,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-10-18,York,Boston,1,1,D,1,0,H,A Leake,13,10,10,3,12,17,3,0,1,1,0,0,1.72,3.25,4.33,1.8,3.4,4.0,1.7,3.2,3.7,1.667,3.4,4.333,1.73,3.25,4.33,1.72,3.25,4.33,1.72,3.4,4.0,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-10-21,Bristol Rvs,Leyton Orient,1,1,D,1,0,H,A Penn,9,8,3,2,11,15,4,5,2,3,1,0,1.83,3.25,3.75,1.9,3.25,3.75,1.8,3.1,3.4,2.0,3.4,3.0,1.83,3.25,3.75,1.85,3.25,3.75,1.8,3.3,3.75,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-10-21,Bury,Hull,0,0,D,0,0,D,B Curson,5,14,4,9,18,12,11,9,2,2,0,1,3.25,3.25,2.0,3.7,3.3,1.9,3.2,3.1,1.85,3.75,3.25,1.8,3.5,3.25,1.91,3.5,3.25,1.91,3.75,3.3,1.8,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-10-21,Carlisle,Scunthorpe,1,4,A,0,1,A,M Cowburn,12,16,6,8,16,16,5,4,2,3,0,0,2.62,3.2,2.37,2.8,3.25,2.3,2.8,3.0,2.1,2.6,3.2,2.38,2.75,3.25,2.25,2.75,3.25,2.25,3.1,3.3,2.0,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-10-21,Cheltenham,Darlington,2,1,H,1,1,D,P Crossley,14,5,6,3,7,12,6,5,1,0,0,0,1.9,3.25,3.5,2.0,3.25,3.4,1.9,3.1,3.0,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-10-21,Doncaster,Rochdale,2,1,H,1,1,D,M Thorpe,20,8,11,3,16,12,19,5,1,3,0,0,1.72,3.5,4.0,1.75,3.35,4.3,1.7,3.2,3.7,1.8,3.4,3.6,1.67,3.5,4.33,1.67,3.5,4.33,1.72,3.4,4.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-10-21,Lincoln,Macclesfield,3,2,H,1,0,H,P Prosser,15,14,12,12,13,12,2,6,1,0,0,1,1.72,3.5,4.0,1.75,3.35,4.3,1.8,3.0,3.5,1.67,3.25,4.5,1.73,3.25,4.33,1.73,3.25,4.33,1.83,3.2,3.75,1.9,1.79,,,,,,,EN,2003/2004
E4,2003-10-21,Northampton,Kidderminster,0,1,A,0,1,A,G Salisbury,4,9,3,6,7,6,7,2,2,3,0,0,1.66,3.4,4.5,1.75,3.35,4.3,1.7,3.1,3.8,1.73,3.2,4.33,1.73,3.4,4.2,1.73,3.4,4.2,1.72,3.4,4.0,1.9,1.79,,,,,,,EN,2003/2004
E4,2003-10-21,Southend,Boston,0,2,A,0,0,D,G Hegley,12,16,5,8,13,14,7,5,0,1,0,0,2.2,3.25,2.8,2.15,3.25,3.05,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.1,2.87,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-10-21,Swansea,Cambridge,0,2,A,0,1,A,T Parkes,9,7,5,4,11,8,6,2,1,1,0,0,1.72,3.5,4.0,1.65,3.4,5.0,1.65,3.1,4.0,1.57,3.5,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.4,4.33,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-10-21,Torquay,Mansfield,1,0,H,1,0,H,D Crick,10,13,3,6,9,15,7,4,2,1,0,0,2.3,3.2,2.7,2.25,3.25,2.85,2.3,3.0,2.4,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.37,3.1,2.62,1.6,2.15,,,,,,,EN,2003/2004
E4,2003-10-21,Yeovil,Huddersfield,2,1,H,1,1,D,P Taylor,13,12,7,3,13,19,3,4,1,3,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-10-21,York,Oxford,2,2,D,1,1,D,C Boyeson,12,5,9,3,8,13,5,5,2,2,0,0,2.5,3.2,2.5,2.8,3.25,2.3,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.25,2.25,2.62,3.2,2.38,2.62,3.2,2.3,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-10-25,Boston,Torquay,4,0,H,1,0,H,K Hill,12,7,7,3,15,12,4,3,2,4,0,0,2.37,3.2,2.62,2.5,3.15,2.6,2.35,3.0,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.4,3.2,2.6,2.4,3.1,2.6,1.9,1.79,,,,,,,EN,2003/2004
E4,2003-10-25,Cambridge,Yeovil,1,4,A,1,1,D,P Danson,10,6,4,5,9,20,5,1,0,0,0,0,2.4,3.2,2.6,2.5,3.15,2.6,2.35,3.0,2.35,2.5,3.25,2.4,2.38,3.2,2.62,2.4,3.2,2.6,2.4,3.1,2.6,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-10-25,Darlington,Bury,1,3,A,1,1,D,E Ilderton,4,12,3,6,11,15,6,6,2,2,0,0,2.1,3.25,3.0,2.05,3.2,3.25,2.0,3.0,2.9,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-10-25,Huddersfield,Carlisle,2,1,H,2,0,H,B Curson,30,9,17,4,11,18,6,6,2,3,1,1,1.44,3.75,6.5,1.45,3.65,7.1,1.4,3.6,5.5,1.4,3.75,7.0,1.44,3.75,6.5,1.44,3.75,6.5,1.4,3.6,7.5,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-10-25,Hull,Lincoln,3,0,H,1,0,H,M Clattenburg,10,14,8,9,12,10,3,7,0,0,0,0,1.57,3.6,5.0,1.6,3.45,5.2,1.55,3.3,4.5,1.533,3.4,5.5,1.57,3.4,5.5,1.57,3.4,5.5,1.61,3.3,5.0,,,,,,,,,EN,2003/2004
E4,2003-10-25,Kidderminster,Doncaster,0,2,A,0,1,A,L Cable,10,7,5,4,11,19,11,2,0,3,0,0,2.7,3.2,2.3,2.7,3.2,2.35,2.4,3.0,2.3,2.75,3.25,2.2,2.5,3.2,2.5,2.62,3.2,2.37,2.62,3.1,2.37,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-10-25,Leyton Orient,Northampton,1,1,D,0,0,D,J P Robinson,14,11,10,9,11,20,3,6,1,2,1,0,2.1,3.25,3.0,2.25,3.2,2.9,2.2,3.0,2.6,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.25,3.2,2.75,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-10-25,Macclesfield,Southend,1,2,A,0,0,D,M Cooper,6,9,4,4,21,15,1,4,3,1,1,0,1.83,3.25,3.75,2.15,3.25,3.0,2.0,3.0,2.9,2.0,3.4,3.0,1.91,3.25,3.5,1.9,3.25,3.5,2.2,3.2,2.8,1.9,1.79,,,,,,,EN,2003/2004
E4,2003-10-25,Mansfield,Cheltenham,4,0,H,2,0,H,S Mathieson,12,13,10,5,15,10,7,4,0,1,0,0,1.61,3.6,4.5,1.61,3.4,5.3,1.6,3.2,4.2,1.571,3.5,5.0,1.62,3.4,5.0,1.61,3.4,5.0,1.61,3.3,5.0,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-10-25,Oxford,Bristol Rvs,0,0,D,0,0,D,M Thorpe,13,8,8,3,18,13,4,4,2,2,0,0,1.61,3.6,4.5,1.6,3.45,5.2,1.55,3.3,4.5,1.5,3.4,6.0,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.5,5.0,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-10-25,Rochdale,Swansea,0,1,A,0,1,A,M Pike,16,6,15,5,12,11,5,3,2,1,0,0,2.37,3.2,2.62,2.5,3.2,2.55,2.35,3.0,2.35,2.375,3.2,2.6,2.38,3.2,2.62,2.4,3.2,2.6,2.5,3.25,2.4,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-10-25,Scunthorpe,York,0,0,D,0,0,D,M Evans,12,6,7,5,14,9,6,0,3,2,1,1,1.9,3.25,3.5,1.95,3.25,3.55,1.9,3.1,3.0,2.1,3.2,3.0,1.91,3.25,3.5,1.9,3.25,3.5,1.9,3.2,3.5,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-01-11,Bury,Yeovil,2,1,H,1,1,D,M Jones,9,14,6,8,16,18,8,3,4,1,0,1,2.62,3.2,2.37,2.7,3.0,2.5,2.4,3.0,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.62,3.2,2.38,2.75,3.2,2.25,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-01-11,Cheltenham,York,1,1,D,0,0,D,S Tomlin,11,6,11,6,18,16,5,2,3,2,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.88,2.2,3.1,2.87,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-01-11,Doncaster,Torquay,1,0,H,1,0,H,R Pearson,11,14,9,12,9,13,11,2,1,3,0,0,1.61,3.6,4.5,1.7,3.45,4.5,1.7,3.2,3.7,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4.0,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-01-11,Hull,Macclesfield,2,2,D,1,1,D,N Miller,13,16,6,8,12,6,3,3,0,0,0,1,1.33,4.33,7.5,1.35,4.25,8.0,1.35,3.9,5.8,1.29,4.33,9.0,1.33,4.33,7.5,1.33,4.33,7.5,1.33,4.0,8.0,1.6,2.15,,,,,,,EN,2003/2004
E4,2003-01-11,Kidderminster,Cambridge,2,2,D,1,0,H,G Cain,14,8,9,5,6,7,9,4,0,1,0,1,2.4,3.2,2.6,2.5,3.15,2.6,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-01-11,Leyton Orient,Rochdale,2,1,H,1,0,H,I Williamson,7,4,6,2,18,17,12,4,2,4,0,0,2.1,3.25,3.0,2.1,3.3,3.1,2.2,3.0,2.6,2.2,3.2,2.8,2.2,3.25,2.8,2.2,3.2,2.88,2.2,3.2,2.8,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-01-11,Lincoln,Carlisle,2,0,H,1,0,H,C Boyeson,21,5,18,5,9,14,7,2,3,1,0,1,1.44,3.75,6.5,1.5,3.75,6.0,1.45,3.6,4.8,1.4,3.75,7.0,1.44,3.75,6.5,1.44,3.75,6.5,1.5,3.4,6.0,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-01-11,Mansfield,Boston,2,1,H,1,1,D,A Penn,13,4,9,3,7,12,8,2,2,1,0,0,1.61,3.6,4.5,1.6,3.6,5.1,1.6,3.3,4.0,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.57,3.3,5.5,1.6,2.15,,,,,,,EN,2003/2004
E4,2003-01-11,Oxford,Darlington,3,1,H,0,1,A,A Marriner,10,6,5,2,12,15,13,4,0,4,0,2,1.44,3.75,6.5,1.45,3.75,6.9,1.4,3.7,5.3,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-01-11,Scunthorpe,Huddersfield,6,2,H,2,0,H,T Bates,18,13,10,8,17,17,2,3,3,4,0,1,2.25,3.25,2.75,2.25,3.25,2.85,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.1,2.75,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-01-11,Southend,Northampton,0,1,A,0,0,D,J Ross,19,9,11,4,12,19,5,5,1,1,1,0,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.0,2.4,2.2,3.25,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1.9,1.79,,,,,,,EN,2003/2004
E4,2003-01-11,Swansea,Bristol Rvs,0,0,D,0,0,D,A D'Urso,11,9,6,5,10,16,4,3,2,2,0,0,1.66,3.4,4.5,1.7,3.45,4.5,1.7,3.2,3.7,1.62,3.5,4.5,1.73,3.25,4.33,1.73,3.4,4.2,1.72,3.4,4.0,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-11-15,Boston,Leyton Orient,3,0,H,1,0,H,E Evans,13,13,6,6,13,14,5,7,3,4,0,0,2.1,3.25,3.0,2.1,3.2,3.2,2.1,2.9,2.9,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-11-15,Bristol Rvs,Bury,1,2,A,0,0,D,F Stretton,7,8,4,3,13,17,14,2,0,2,0,0,2.0,3.25,3.25,2.1,3.2,3.2,2.1,3.0,2.8,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-11-15,Cambridge,Oxford,1,1,D,1,0,H,S Mathieson,8,14,5,9,10,13,8,8,1,3,0,0,2.62,3.2,2.37,2.65,3.25,2.4,2.5,2.9,2.3,2.75,3.2,2.25,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.38,1.79,1.9,,,,,,,EN,2003/2004
E4,2003-11-15,Carlisle,Mansfield,0,2,A,0,0,D,E Ilderton,5,12,2,6,10,10,7,9,1,1,0,0,3.75,3.25,1.83,3.8,3.4,1.85,3.4,3.1,1.8,3.2,3.5,1.91,3.75,3.25,1.83,3.75,3.25,1.85,3.75,3.25,1.85,1.6,2.15,,,,,,,EN,2003/2004
E4,2003-11-15,Darlington,Lincoln,0,0,D,0,0,D,L Mason,7,8,1,3,12,3,4,1,2,2,0,0,2.75,3.25,2.25,2.7,3.3,2.35,2.4,3.0,2.3,2.75,3.2,2.25,2.75,3.2,2.25,2.75,3.2,2.3,2.75,3.2,2.3,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-11-15,Huddersfield,Hull,3,1,H,2,0,H,G Hegley,11,7,7,5,14,16,8,11,1,1,0,0,2.5,3.2,2.5,2.55,3.25,2.5,2.4,3.0,2.3,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-11-15,Macclesfield,Scunthorpe,2,2,D,1,1,D,K Friend,10,8,7,6,12,26,8,5,4,4,0,0,2.5,3.2,2.5,2.6,3.25,2.45,2.35,3.0,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-11-15,Rochdale,Kidderminster,0,1,A,0,1,A,P Prosser,10,18,9,12,10,18,9,8,2,1,0,0,1.83,3.25,3.75,1.95,3.25,3.6,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-11-15,Torquay,Cheltenham,3,1,H,0,0,D,Alan Butler,17,10,13,9,9,15,12,3,0,0,0,0,1.8,3.4,3.75,1.8,3.4,4.0,1.8,3.0,3.5,1.73,3.2,4.33,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-11-15,Yeovil,Southend,4,0,H,3,0,H,P Armstrong,15,7,8,3,17,12,6,3,2,4,0,1,1.53,3.5,5.5,1.53,3.5,6.2,1.5,3.5,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.53,3.5,5.5,1.53,3.5,5.5,,,,,,,,,EN,2003/2004
E4,2003-11-15,York,Doncaster,1,0,H,0,0,D,K Wright,10,9,7,5,12,23,7,4,2,2,0,0,2.5,3.2,2.5,2.55,3.25,2.5,2.4,3.0,2.3,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-11-17,Northampton,Swansea,2,1,H,1,0,H,P Crossley,14,8,7,5,13,14,0,5,2,3,0,0,2.37,3.2,2.62,2.45,3.2,2.6,2.3,3.1,2.3,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.38,3.2,2.62,1.95,1.75,,,,,,,EN,2003/2004
E4,2003-11-22,Bury,Northampton,1,0,H,0,0,D,M Clattenburg,9,11,5,7,11,13,2,4,2,2,0,0,2.1,3.25,3.0,2.05,3.3,3.2,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.3,2.87,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-11-22,Cheltenham,Carlisle,2,1,H,1,1,D,D Crick,19,8,12,5,16,13,4,5,0,0,0,0,1.57,3.4,5.5,1.58,3.35,5.8,1.55,3.3,4.5,1.62,3.5,4.5,1.57,3.4,5.5,1.57,3.4,5.5,1.5,3.4,6.0,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-11-22,Doncaster,Boston,3,0,H,1,0,H,A Bates,16,8,14,3,9,20,6,3,2,3,0,0,1.61,3.4,5.0,1.63,3.5,4.9,1.6,3.2,4.2,1.62,3.25,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.57,3.5,5.0,1.75,1.95,,,,,,,EN,2003/2004
E4,2003-11-22,Hull,Yeovil,0,0,D,0,0,D,G Cain,16,9,5,2,6,8,9,9,1,1,0,0,1.8,3.25,4.0,1.83,3.3,4.0,1.8,3.0,3.5,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.83,3.2,3.75,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-11-22,Kidderminster,Torquay,1,2,A,1,1,D,M Thorpe,10,6,4,5,10,13,10,3,1,1,0,0,2.37,3.2,2.62,2.4,3.25,2.63,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-11-22,Leyton Orient,York,2,2,D,2,0,H,L Probert,6,6,5,3,14,10,5,5,2,3,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-11-22,Lincoln,Bristol Rvs,3,1,H,1,1,D,M Warren,14,8,12,8,11,19,2,7,1,1,0,0,1.83,3.25,3.75,1.9,3.3,3.65,1.9,3.1,3.0,1.67,3.25,4.5,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.25,3.4,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-11-22,Mansfield,Huddersfield,3,3,D,1,2,A,G Laws,14,9,12,7,9,11,6,2,1,3,0,0,1.72,3.5,4.0,1.8,3.4,3.9,1.75,3.1,3.6,1.8,3.4,3.6,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.4,4.0,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-11-22,Oxford,Macclesfield,3,1,H,2,1,H,R Beeby,10,15,5,6,13,12,5,0,0,0,0,0,1.5,3.5,6.0,1.48,3.65,6.4,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.44,3.6,6.5,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-11-22,Scunthorpe,Cambridge,4,0,H,2,0,H,M Jones,16,4,10,1,18,8,13,3,1,2,0,0,1.9,3.25,3.5,2.0,3.25,3.35,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-11-22,Southend,Rochdale,4,0,H,2,0,H,S Tomlin,15,8,11,5,12,23,7,5,1,2,0,1,2.25,3.25,2.75,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.85,1.85,,,,,,,EN,2003/2004
E4,2003-11-22,Swansea,Darlington,1,0,H,1,0,H,C Penton,17,5,9,3,9,23,9,3,0,3,0,0,1.5,3.5,6.0,1.5,3.6,6.1,1.5,3.4,4.7,1.5,3.4,6.0,1.44,3.75,6.5,1.44,3.75,6.5,1.5,3.4,6.0,1.71,2.0,,,,,,,EN,2003/2004
E4,2003-11-29,Boston,Kidderminster,2,2,D,0,1,A,T Kettle,10,3,6,1,18,12,7,4,2,1,0,0,1.83,3.25,3.75,1.85,3.35,3.8,1.85,3.1,3.2,1.8,3.25,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6,1.75,1.9,,,,,,,EN,2003/2004
E4,2003-11-29,Bristol Rvs,Hull,2,1,H,1,1,D,R Beeby,10,6,6,4,13,21,6,0,1,3,0,0,2.75,3.25,2.25,2.85,3.25,2.25,2.9,2.9,2.1,2.8,3.2,2.2,2.75,3.25,2.25,2.75,3.25,2.25,3.1,3.3,2.0,1.79,1.85,,,,,,,EN,2003/2004
E4,2003-11-29,Cambridge,Leyton Orient,1,4,A,0,3,A,M Atkinson,9,11,7,8,5,17,6,5,1,1,0,0,2.1,3.25,3.0,2.1,3.25,3.15,1.9,3.1,3.0,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4,1.83,1.83,,,,,,,EN,2003/2004
E4,2003-11-29,Carlisle,Doncaster,0,1,A,0,0,D,S Mathieson,10,9,4,5,12,11,2,7,3,2,0,0,4.33,3.5,1.66,4.5,3.55,1.67,3.9,3.2,1.65,3.75,3.5,1.73,4.33,3.25,1.73,4.33,3.25,1.73,4.0,3.4,1.72,1.71,1.95,,,,,,,EN,2003/2004
E4,2003-11-29,Darlington,Scunthorpe,2,2,D,1,0,H,A Leake,10,15,7,4,15,9,3,12,2,3,2,0,2.7,3.2,2.3,2.75,3.3,2.3,2.6,3.0,2.2,2.6,3.2,2.38,2.75,3.25,2.25,2.7,3.2,2.3,2.7,3.25,2.25,1.71,1.95,,,,,,,EN,2003/2004
E4,2003-11-29,Huddersfield,Cheltenham,0,0,D,0,0,D,M Pike,14,11,6,4,8,12,9,5,0,0,0,0,1.66,3.5,4.33,1.67,3.45,4.7,1.55,3.3,4.5,1.57,3.5,5.0,1.67,3.4,4.5,1.67,3.4,4.5,1.53,3.4,5.5,1.65,2.0,,,,,,,EN,2003/2004
E4,2003-11-29,Macclesfield,Bury,1,0,H,1,0,H,C Webster,10,6,2,2,9,12,8,1,1,2,0,0,2.5,3.2,2.5,2.55,3.15,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,1.71,1.95,,,,,,,EN,2003/2004
E4,2003-11-29,Northampton,Mansfield,0,3,A,0,1,A,R Styles,4,9,0,5,8,8,11,2,0,0,0,0,2.5,3.2,2.5,2.55,3.15,2.55,2.3,3.0,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.4,3.2,2.6,2.37,3.3,2.5,1.75,1.9,,,,,,,EN,2003/2004
E4,2003-11-29,Rochdale,Oxford,1,2,A,0,1,A,M Cooper,9,9,8,9,12,15,12,3,1,2,0,0,2.8,3.25,2.2,2.9,3.25,2.2,2.7,2.9,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.25,3.0,3.0,2.2,1.83,1.83,,,,,,,EN,2003/2004
E4,2003-11-29,Torquay,Southend,3,0,H,1,0,H,S Tanner,15,11,11,2,14,16,9,2,1,2,0,0,1.61,3.6,4.5,1.63,3.6,4.75,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.71,1.95,,,,,,,EN,2003/2004
E4,2003-11-29,Yeovil,Lincoln,3,1,H,0,0,D,K Hill,7,7,3,5,9,15,9,7,1,2,0,0,1.8,3.25,4.0,1.8,3.3,4.1,1.75,3.2,3.5,1.8,3.2,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.25,4.2,1.71,1.95,,,,,,,EN,2003/2004
E4,2003-11-29,York,Swansea,0,0,D,0,0,D,B Curson,15,7,9,7,8,6,7,5,2,2,1,1,2.37,3.2,2.62,2.35,3.2,2.75,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.4,3.25,2.5,1.71,1.95,,,,,,,EN,2003/2004
E4,2003-06-12,Darlington,York,3,0,H,2,0,H,M Pike,12,9,8,3,12,12,4,3,0,0,0,0,2.4,3.2,2.6,2.45,3.25,2.6,2.35,3.0,2.35,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.2,2.62,1.95,1.75,,,,,,,EN,2003/2004
E4,2003-06-12,Hull,Bury,2,0,H,1,0,H,D Pugh,21,5,10,2,14,9,4,6,1,2,0,0,1.61,3.4,5.0,1.6,3.4,5.5,1.55,3.3,4.5,1.615,3.25,5.0,1.61,3.4,5.0,1.61,3.4,5.0,1.53,3.4,5.5,1.65,2.05,,,,,,,EN,2003/2004
E4,2003-12-13,Boston,Northampton,1,1,D,1,1,D,M Cowburn,12,17,2,11,12,12,2,8,0,0,0,0,2.1,3.25,3.0,2.1,3.3,3.1,2.0,3.0,2.9,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,,,,,,,,,EN,2003/2004
